SessionKey,DriverNo,LapNo,LapTime,NoPits,PitIn,PitOut,PitStopDuration,Compound,TyreAge,Sector1_Time,Sector2_Time,Sector3_Time,LapStartTime,LapStartDate,Speed_I1,Speed_I2,Speed_FL,Speed_ST,TrackStatus,IsDeleted,DeletionMessage,Driver
9574.0,23,26.0,0 days 00:01:49.172000,2.0,,,,HARD,2.0,0 days 00:00:30.884000,0 days 00:00:49.271000,0 days 00:00:29.017000,0 days 01:41:52.032000,2024-07-28 13:50:30.010,332,195,222,316,1,False,,[23] ALB - Williams
9574.0,23,27.0,0 days 00:01:48.587000,2.0,,,,HARD,3.0,0 days 00:00:30.608000,0 days 00:00:48.984000,0 days 00:00:28.995000,0 days 01:43:41.185000,2024-07-28 13:52:19.163,346,199,221,319,1,False,,[23] ALB - Williams
9574.0,23,28.0,0 days 00:01:48.879000,2.0,,,,HARD,4.0,0 days 00:00:31.158000,0 days 00:00:48.669000,0 days 00:00:29.052000,0 days 01:45:29.709000,2024-07-28 13:54:07.687,315,200,218,315,1,False,,[23] ALB - Williams
9574.0,23,29.0,0 days 00:01:48.410000,2.0,,,,HARD,5.0,0 days 00:00:31.043000,0 days 00:00:48.533000,0 days 00:00:28.834000,0 days 01:47:18.554000,2024-07-28 13:55:56.532,320,200,217,,1,False,,[23] ALB - Williams
9574.0,23,30.0,0 days 00:01:48.149000,2.0,,,,HARD,6.0,0 days 00:00:30.989000,0 days 00:00:48.247000,0 days 00:00:28.913000,0 days 01:49:07.054000,2024-07-28 13:57:45.032,321,199,218,,1,False,,[23] ALB - Williams
9574.0,23,31.0,0 days 00:01:48.138000,2.0,,,,HARD,7.0,0 days 00:00:31.065000,0 days 00:00:48.195000,0 days 00:00:28.878000,0 days 01:50:55.111000,2024-07-28 13:59:33.089,319,201,218,,1,False,,[23] ALB - Williams
9574.0,23,32.0,0 days 00:01:49.009000,2.0,,,,HARD,8.0,0 days 00:00:30.989000,0 days 00:00:49.043000,0 days 00:00:28.977000,0 days 01:52:43.437000,2024-07-28 14:01:21.415,332,197,218,316,1,False,,[23] ALB - Williams
9574.0,23,33.0,0 days 00:01:48.303000,2.0,,,,HARD,9.0,0 days 00:00:30.996000,0 days 00:00:48.307000,0 days 00:00:29,0 days 01:54:32.178000,2024-07-28 14:03:10.156,317,204,219,317,1,False,,[23] ALB - Williams
9574.0,23,34.0,0 days 00:01:48.215000,2.0,,,,HARD,10.0,0 days 00:00:31.042000,0 days 00:00:48.243000,0 days 00:00:28.930000,0 days 01:56:20.630000,2024-07-28 14:04:58.608,320,203,217,316,1,False,,[23] ALB - Williams
9574.0,23,35.0,0 days 00:01:48.294000,2.0,,,,HARD,11.0,0 days 00:00:30.964000,0 days 00:00:48.305000,0 days 00:00:29.025000,0 days 01:58:09.018000,2024-07-28 14:06:46.996,322,202,218,,1,False,,[23] ALB - Williams
9574.0,23,36.0,0 days 00:01:48.932000,2.0,,,,HARD,12.0,0 days 00:00:30.995000,0 days 00:00:48.758000,0 days 00:00:29.179000,0 days 01:59:57.143000,2024-07-28 14:08:35.121,325,196,219,,1,False,,[23] ALB - Williams
9574.0,23,37.0,0 days 00:01:48.797000,2.0,,,,HARD,13.0,0 days 00:00:30.978000,0 days 00:00:48.571000,0 days 00:00:29.248000,0 days 02:01:45.907000,2024-07-28 14:10:23.885,323,200,218,,1,False,,[23] ALB - Williams
9574.0,23,38.0,0 days 00:01:49.105000,2.0,,,,HARD,14.0,0 days 00:00:30.689000,0 days 00:00:49.331000,0 days 00:00:29.085000,0 days 02:03:34.777000,2024-07-28 14:12:12.755,338,195,219,317,1,False,,[23] ALB - Williams
9574.0,23,39.0,0 days 00:01:48.952000,2.0,,,,HARD,15.0,0 days 00:00:30.729000,0 days 00:00:49.141000,0 days 00:00:29.082000,0 days 02:05:24.021000,2024-07-28 14:14:01.999,345,197,220,320,1,False,,[23] ALB - Williams
9574.0,23,40.0,0 days 00:01:49.097000,2.0,,,,HARD,16.0,0 days 00:00:30.624000,0 days 00:00:49.378000,0 days 00:00:29.095000,0 days 02:07:13.193000,2024-07-28 14:15:51.171,346,201,223,318,1,False,,[23] ALB - Williams
9574.0,23,41.0,0 days 00:01:48.732000,2.0,,,,HARD,17.0,0 days 00:00:30.895000,0 days 00:00:48.796000,0 days 00:00:29.041000,0 days 02:09:01.964000,2024-07-28 14:17:39.942,331,199,220,317,1,False,,[23] ALB - Williams
9574.0,23,42.0,0 days 00:01:48.898000,2.0,,,,HARD,18.0,0 days 00:00:30.606000,0 days 00:00:49.290000,0 days 00:00:29.002000,0 days 02:10:50.744000,2024-07-28 14:19:28.722,342,201,221,319,1,False,,[23] ALB - Williams
9574.0,23,43.0,0 days 00:01:48.279000,2.0,,,,HARD,19.0,0 days 00:00:30.672000,0 days 00:00:48.678000,0 days 00:00:28.929000,0 days 02:12:39.668000,2024-07-28 14:21:17.646,333,201,221,318,1,False,,[23] ALB - Williams
9574.0,23,44.0,0 days 00:01:47.996000,2.0,,,,HARD,20.0,0 days 00:00:30.635000,0 days 00:00:48.639000,0 days 00:00:28.722000,0 days 02:14:27.880000,2024-07-28 14:23:05.858,338,202,221,,1,False,,[23] ALB - Williams
9574.0,24,2.0,0 days 00:01:52.099000,0.0,,,,HARD,1.0,0 days 00:00:31.083000,0 days 00:00:51.313000,0 days 00:00:29.703000,0 days 00:57:16.380000,2024-07-28 13:05:54.358,340,199,218,314,1,False,,[24] ZHO - Kick Sauber
9574.0,24,3.0,0 days 00:03:01.122000,0.0,,,,HARD,2.0,0 days 00:00:31.343000,,0 days 00:00:38.281000,0 days 00:59:08.479000,2024-07-28 13:07:46.457,326,86,218,313,1,False,,[24] ZHO - Kick Sauber
9574.0,24,4.0,0 days 00:01:52.376000,0.0,,,,HARD,3.0,0 days 00:00:31.985000,0 days 00:00:50.332000,0 days 00:00:30.059000,0 days 01:02:09.567000,2024-07-28 13:10:47.545,311,195,215,304,1,False,,[24] ZHO - Kick Sauber
9574.0,24,5.0,0 days 00:02:13.633000,0.0,0 days 01:06:10.005000,,,HARD,4.0,0 days 00:00:32.293000,0 days 00:00:54.900000,0 days 00:00:46.440000,0 days 01:04:01.900000,2024-07-28 13:12:39.878,302,175,214,306,1,False,,[24] ZHO - Kick Sauber
9574.0,24,1.0,,0.0,0 days 00:16:08.194000,,,HARD,5.0,,0 days 00:00:53.899000,0 days 00:00:29.790000,0 days 00:55:14.763000,2024-07-28 13:03:52.741,312,194,,268,1,False,,[24] ZHO - Kick Sauber
9574.0,24,6.0,,0.0,,,,HARD,5.0,,,,0 days 01:06:15.593000,2024-07-28 13:14:53.571,,,,,"1,2",False,,[24] ZHO - Kick Sauber
9574.0,27,2.0,0 days 00:01:51.800000,0.0,,,,MEDIUM,0.0,0 days 00:00:30.661000,0 days 00:00:51.433000,0 days 00:00:29.706000,0 days 00:57:15.314000,2024-07-28 13:05:53.292,351,200,219,319,1,False,,[27] HUL - Haas F1 Team
9574.0,27,1.0,,0.0,0 days 00:16:05.630000,,,MEDIUM,0.0,,0 days 00:00:53.595000,0 days 00:00:29.837000,0 days 00:55:14.763000,2024-07-28 13:03:52.741,326,199,,280,1,False,,[27] HUL - Haas F1 Team
9574.0,27,3.0,0 days 00:01:51.234000,0.0,,,,MEDIUM,2.0,0 days 00:00:30.941000,0 days 00:00:50.656000,0 days 00:00:29.637000,0 days 00:59:07.114000,2024-07-28 13:07:45.092,343,199,219,316,1,False,,[27] HUL - Haas F1 Team
9574.0,27,4.0,0 days 00:01:50.912000,0.0,,,,MEDIUM,3.0,0 days 00:00:30.942000,0 days 00:00:50.432000,0 days 00:00:29.538000,0 days 01:00:58.375000,2024-07-28 13:09:36.353,334,198,218,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,5.0,0 days 00:01:50.769000,0.0,,,,MEDIUM,4.0,0 days 00:00:31.128000,0 days 00:00:50.106000,0 days 00:00:29.535000,0 days 01:02:49.322000,2024-07-28 13:11:27.300,340,195,218,315,1,False,,[27] HUL - Haas F1 Team
9574.0,27,6.0,0 days 00:01:51.278000,0.0,,,,MEDIUM,5.0,0 days 00:00:31.296000,0 days 00:00:50.406000,0 days 00:00:29.576000,0 days 01:04:40.054000,2024-07-28 13:13:18.032,336,192,217,314,1,False,,[27] HUL - Haas F1 Team
9574.0,27,7.0,0 days 00:01:55.520000,0.0,0 days 01:08:23.041000,,,MEDIUM,6.0,0 days 00:00:31.418000,0 days 00:00:50.197000,0 days 00:00:33.905000,0 days 01:06:31.297000,2024-07-28 13:15:09.275,324,194,216,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,8.0,0 days 00:02:04.815000,1.0,,0 days 01:08:46.598000,,HARD,0.0,0 days 00:00:46.189000,0 days 00:00:49.360000,0 days 00:00:29.266000,0 days 01:08:26.856000,2024-07-28 13:17:04.834,310,203,,308,1,False,,[27] HUL - Haas F1 Team
9574.0,27,9.0,0 days 00:01:49.634000,1.0,,,,HARD,1.0,0 days 00:00:31.106000,0 days 00:00:49.154000,0 days 00:00:29.374000,0 days 01:10:31.574000,2024-07-28 13:19:09.552,321,199,218,313,1,False,,[27] HUL - Haas F1 Team
9574.0,27,10.0,0 days 00:01:49.269000,1.0,,,,HARD,2.0,0 days 00:00:30.754000,0 days 00:00:49.321000,0 days 00:00:29.194000,0 days 01:12:21.390000,2024-07-28 13:20:59.368,343,202,218,317,1,False,,[27] HUL - Haas F1 Team
9574.0,27,11.0,0 days 00:01:49.727000,1.0,,,,HARD,3.0,0 days 00:00:31.187000,0 days 00:00:49.257000,0 days 00:00:29.283000,0 days 01:14:10.505000,2024-07-28 13:22:48.483,318,199,217,315,1,False,,[27] HUL - Haas F1 Team
9574.0,27,12.0,0 days 00:01:49.825000,1.0,,,,HARD,4.0,0 days 00:00:31.144000,0 days 00:00:49.332000,0 days 00:00:29.349000,0 days 01:16:00.332000,2024-07-28 13:24:38.310,329,201,218,316,1,False,,[27] HUL - Haas F1 Team
9574.0,27,13.0,0 days 00:01:49.805000,1.0,,,,HARD,5.0,0 days 00:00:31.164000,0 days 00:00:49.345000,0 days 00:00:29.296000,0 days 01:17:50.219000,2024-07-28 13:26:28.197,331,199,217,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,14.0,0 days 00:01:50.517000,1.0,,,,HARD,6.0,0 days 00:00:30.541000,0 days 00:00:50.676000,0 days 00:00:29.300000,0 days 01:19:39.919000,2024-07-28 13:28:17.897,349,198,218,321,1,True,CAR 27 (HUL) TIME 1:50.517 DELETED - TRACK LIMITS AT TURN 6 LAP 14 15:28:54,[27] HUL - Haas F1 Team
9574.0,27,15.0,0 days 00:01:49.984000,1.0,,,,HARD,7.0,0 days 00:00:31.185000,0 days 00:00:49.425000,0 days 00:00:29.374000,0 days 01:21:30.523000,2024-07-28 13:30:08.501,317,199,218,317,"1,2",False,,[27] HUL - Haas F1 Team
9574.0,27,16.0,0 days 00:01:50.703000,1.0,,,,HARD,8.0,0 days 00:00:31.264000,0 days 00:00:50.212000,0 days 00:00:29.227000,0 days 01:23:20.444000,2024-07-28 13:31:58.422,318,199,217,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,17.0,0 days 00:01:50.966000,1.0,,,,HARD,9.0,0 days 00:00:31.138000,0 days 00:00:49.794000,0 days 00:00:30.034000,0 days 01:25:11.223000,2024-07-28 13:33:49.201,327,196,217,316,1,False,,[27] HUL - Haas F1 Team
9574.0,27,18.0,0 days 00:01:50.490000,1.0,,,,HARD,10.0,0 days 00:00:30.807000,0 days 00:00:50.195000,0 days 00:00:29.488000,0 days 01:27:02.206000,2024-07-28 13:35:40.184,347,199,218,317,1,False,,[27] HUL - Haas F1 Team
9574.0,27,19.0,0 days 00:01:51.403000,1.0,,,,HARD,11.0,0 days 00:00:31.527000,0 days 00:00:50.448000,0 days 00:00:29.428000,0 days 01:28:52.668000,2024-07-28 13:37:30.646,329,200,218,316,1,False,,[27] HUL - Haas F1 Team
9574.0,27,20.0,0 days 00:01:54.819000,1.0,0 days 01:32:34.881000,,,HARD,12.0,0 days 00:00:31.322000,0 days 00:00:49.914000,0 days 00:00:33.583000,0 days 01:30:43.876000,2024-07-28 13:39:21.854,332,199,218,314,1,False,,[27] HUL - Haas F1 Team
9574.0,27,21.0,0 days 00:02:03.837000,2.0,,0 days 01:32:58.220000,,MEDIUM,0.0,0 days 00:00:45.678000,0 days 00:00:48.968000,0 days 00:00:29.191000,0 days 01:32:38.776000,2024-07-28 13:41:16.754,312,206,,309,1,False,,[27] HUL - Haas F1 Team
9574.0,27,22.0,0 days 00:01:49.293000,2.0,,,,MEDIUM,1.0,0 days 00:00:31.170000,0 days 00:00:48.837000,0 days 00:00:29.286000,0 days 01:34:42.653000,2024-07-28 13:43:20.631,,205,220,310,1,False,,[27] HUL - Haas F1 Team
9574.0,27,23.0,0 days 00:01:50.063000,2.0,,,,MEDIUM,2.0,0 days 00:00:31.229000,0 days 00:00:49.492000,0 days 00:00:29.342000,0 days 01:36:32.026000,2024-07-28 13:45:10.004,316,204,218,313,1,False,,[27] HUL - Haas F1 Team
9574.0,27,24.0,0 days 00:01:50.433000,2.0,,,,MEDIUM,3.0,0 days 00:00:31.381000,0 days 00:00:49.630000,0 days 00:00:29.422000,0 days 01:38:22.088000,2024-07-28 13:47:00.066,,204,218,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,25.0,0 days 00:01:49.500000,2.0,,,,MEDIUM,4.0,0 days 00:00:31.234000,0 days 00:00:48.964000,0 days 00:00:29.302000,0 days 01:40:12.536000,2024-07-28 13:48:50.514,,203,217,314,1,False,,[27] HUL - Haas F1 Team
9574.0,27,26.0,0 days 00:01:49.228000,2.0,,,,MEDIUM,5.0,0 days 00:00:31.179000,0 days 00:00:48.742000,0 days 00:00:29.307000,0 days 01:42:01.889000,2024-07-28 13:50:39.867,315,204,218,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,27.0,0 days 00:01:49.169000,2.0,,,,MEDIUM,6.0,0 days 00:00:31.110000,0 days 00:00:48.697000,0 days 00:00:29.362000,0 days 01:43:51.302000,2024-07-28 13:52:29.280,316,203,218,313,1,False,,[27] HUL - Haas F1 Team
9574.0,27,28.0,0 days 00:01:49.373000,2.0,,,,MEDIUM,7.0,0 days 00:00:31.248000,0 days 00:00:48.806000,0 days 00:00:29.319000,0 days 01:45:40.421000,2024-07-28 13:54:18.399,314,201,218,315,1,False,,[27] HUL - Haas F1 Team
9574.0,27,29.0,0 days 00:01:49.571000,2.0,,,,MEDIUM,8.0,0 days 00:00:31.236000,0 days 00:00:49.025000,0 days 00:00:29.310000,0 days 01:47:29.740000,2024-07-28 13:56:07.718,316,200,218,313,1,False,,[27] HUL - Haas F1 Team
9574.0,27,30.0,0 days 00:01:49.612000,2.0,,,,MEDIUM,9.0,0 days 00:00:31.241000,0 days 00:00:48.918000,0 days 00:00:29.453000,0 days 01:49:19.350000,2024-07-28 13:57:57.328,317,199,218,314,1,False,,[27] HUL - Haas F1 Team
9574.0,27,31.0,0 days 00:01:49.525000,2.0,,,,MEDIUM,10.0,0 days 00:00:31.266000,0 days 00:00:48.899000,0 days 00:00:29.360000,0 days 01:51:08.961000,2024-07-28 13:59:46.939,315,202,217,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,32.0,0 days 00:01:49.323000,2.0,,,,MEDIUM,11.0,0 days 00:00:31.202000,0 days 00:00:48.626000,0 days 00:00:29.495000,0 days 01:52:58.468000,2024-07-28 14:01:36.446,312,201,218,315,1,False,,[27] HUL - Haas F1 Team
9574.0,27,33.0,0 days 00:01:49.203000,2.0,,,,MEDIUM,12.0,0 days 00:00:31.117000,0 days 00:00:48.750000,0 days 00:00:29.336000,0 days 01:54:47.739000,2024-07-28 14:03:25.717,318,199,218,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,34.0,0 days 00:01:50.294000,2.0,,,,MEDIUM,13.0,0 days 00:00:31.200000,0 days 00:00:49.588000,0 days 00:00:29.506000,0 days 01:56:36.964000,2024-07-28 14:05:14.942,315,201,218,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,35.0,0 days 00:01:49.421000,2.0,,,,MEDIUM,14.0,0 days 00:00:31.169000,0 days 00:00:48.735000,0 days 00:00:29.517000,0 days 01:58:27.286000,2024-07-28 14:07:05.264,316,202,218,314,1,False,,[27] HUL - Haas F1 Team
9574.0,27,36.0,0 days 00:01:49.894000,2.0,,,,MEDIUM,15.0,0 days 00:00:31.203000,0 days 00:00:49.042000,0 days 00:00:29.649000,0 days 02:00:16.811000,2024-07-28 14:08:54.789,314,197,218,315,1,False,,[27] HUL - Haas F1 Team
9574.0,27,37.0,0 days 00:01:49.479000,2.0,,,,MEDIUM,16.0,0 days 00:00:31.185000,0 days 00:00:48.846000,0 days 00:00:29.448000,0 days 02:02:06.683000,2024-07-28 14:10:44.661,313,196,219,314,1,False,,[27] HUL - Haas F1 Team
9574.0,27,38.0,0 days 00:01:49.406000,2.0,,,,MEDIUM,17.0,0 days 00:00:31.139000,0 days 00:00:48.904000,0 days 00:00:29.363000,0 days 02:03:56.072000,2024-07-28 14:12:34.050,314,199,220,315,1,False,,[27] HUL - Haas F1 Team
9574.0,27,39.0,0 days 00:01:49.456000,2.0,,,,MEDIUM,18.0,0 days 00:00:31.171000,0 days 00:00:48.788000,0 days 00:00:29.497000,0 days 02:05:45.508000,2024-07-28 14:14:23.486,312,196,219,,1,False,,[27] HUL - Haas F1 Team
9574.0,27,40.0,0 days 00:01:49.034000,2.0,,,,MEDIUM,19.0,0 days 00:00:31.089000,0 days 00:00:48.595000,0 days 00:00:29.350000,0 days 02:07:34.902000,2024-07-28 14:16:12.880,315,201,220,316,1,False,,[27] HUL - Haas F1 Team
9574.0,27,41.0,0 days 00:01:49.131000,2.0,,,,MEDIUM,20.0,0 days 00:00:31.156000,0 days 00:00:48.671000,0 days 00:00:29.304000,0 days 02:09:23.980000,2024-07-28 14:18:01.958,323,200,219,315,1,False,,[27] HUL - Haas F1 Team
9574.0,27,42.0,0 days 00:01:49.074000,2.0,,,,MEDIUM,21.0,0 days 00:00:31.026000,0 days 00:00:48.768000,0 days 00:00:29.280000,0 days 02:11:13.003000,2024-07-28 14:19:50.981,321,202,221,314,1,False,,[27] HUL - Haas F1 Team
9574.0,27,43.0,0 days 00:01:49.974000,2.0,,,,MEDIUM,22.0,0 days 00:00:31.037000,0 days 00:00:49.867000,0 days 00:00:29.070000,0 days 02:13:02.126000,2024-07-28 14:21:40.104,324,202,219,316,1,False,,[27] HUL - Haas F1 Team
9574.0,27,44.0,0 days 00:01:48.954000,2.0,,,,MEDIUM,23.0,0 days 00:00:31.003000,0 days 00:00:48.902000,0 days 00:00:29.049000,0 days 02:14:52.142000,2024-07-28 14:23:30.120,314,199,220,,1,False,,[27] HUL - Haas F1 Team
9574.0,3,1.0,,0.0,0 days 00:16:09.578000,,,MEDIUM,2.0,,0 days 00:00:52.773000,0 days 00:00:29.871000,0 days 00:55:14.763000,2024-07-28 13:03:52.741,323,200,,281,1,False,,[3] RIC - RB
9574.0,3,2.0,0 days 00:01:51.541000,0.0,,,,MEDIUM,2.0,0 days 00:00:31.293000,0 days 00:00:50.578000,0 days 00:00:29.670000,0 days 00:57:14.461000,2024-07-28 13:05:52.439,339,201,218,313,1,False,,[3] RIC - RB
9574.0,3,3.0,0 days 00:01:51.215000,0.0,,,,MEDIUM,2.0,0 days 00:00:31.270000,0 days 00:00:50.239000,0 days 00:00:29.706000,0 days 00:59:06.002000,2024-07-28 13:07:43.980,331,198,220,312,1,False,,[3] RIC - RB
9574.0,3,4.0,0 days 00:01:50.715000,0.0,,,,MEDIUM,3.0,0 days 00:00:31.168000,0 days 00:00:49.919000,0 days 00:00:29.628000,0 days 01:00:57.210000,2024-07-28 13:09:35.188,328,201,218,310,1,False,,[3] RIC - RB
9574.0,3,5.0,0 days 00:01:50.314000,0.0,,,,MEDIUM,4.0,0 days 00:00:31.147000,0 days 00:00:49.662000,0 days 00:00:29.505000,0 days 01:02:47.916000,2024-07-28 13:11:25.894,332,196,218,311,1,False,,[3] RIC - RB
9574.0,3,6.0,0 days 00:01:50.960000,0.0,,,,MEDIUM,5.0,0 days 00:00:31.081000,0 days 00:00:50.100000,0 days 00:00:29.779000,0 days 01:04:38.222000,2024-07-28 13:13:16.200,335,197,218,,1,False,,[3] RIC - RB
9574.0,3,7.0,0 days 00:01:51.290000,0.0,,,,MEDIUM,6.0,0 days 00:00:31.279000,0 days 00:00:50.269000,0 days 00:00:29.742000,0 days 01:06:29.251000,2024-07-28 13:15:07.229,,196,215,312,1,False,,[3] RIC - RB
9574.0,3,8.0,0 days 00:01:55.595000,0.0,0 days 01:10:12.248000,,,MEDIUM,7.0,0 days 00:00:31.294000,0 days 00:00:50.321000,0 days 00:00:33.980000,0 days 01:08:20.439000,2024-07-28 13:16:58.417,328,197,215,,1,False,,[3] RIC - RB
9574.0,3,9.0,0 days 00:02:03.019000,1.0,,0 days 01:10:34.905000,,UNKNOWN,0.0,0 days 00:00:45.329000,0 days 00:00:48.402000,0 days 00:00:29.288000,0 days 01:10:16.170000,2024-07-28 13:18:54.148,309,204,,308,1,False,,[3] RIC - RB
9574.0,3,10.0,0 days 00:01:49.689000,1.0,,,,UNKNOWN,1.0,0 days 00:00:31.317000,0 days 00:00:48.840000,0 days 00:00:29.532000,0 days 01:12:19.137000,2024-07-28 13:20:57.115,310,202,217,310,1,False,,[3] RIC - RB
9574.0,3,11.0,0 days 00:01:49.945000,1.0,,,,UNKNOWN,1.0,0 days 00:00:31.362000,0 days 00:00:49.109000,0 days 00:00:29.474000,0 days 01:14:08.725000,2024-07-28 13:22:46.703,312,201,216,309,1,False,,[3] RIC - RB
9574.0,3,12.0,0 days 00:01:49.946000,1.0,,,,UNKNOWN,3.0,0 days 00:00:31.423000,0 days 00:00:49.049000,0 days 00:00:29.474000,0 days 01:15:58.705000,2024-07-28 13:24:36.683,314,200,216,310,1,False,,[3] RIC - RB
9574.0,3,13.0,0 days 00:01:49.823000,1.0,,,,UNKNOWN,4.0,0 days 00:00:31.436000,0 days 00:00:49.040000,0 days 00:00:29.347000,0 days 01:17:48.689000,2024-07-28 13:26:26.667,313,200,216,311,1,False,,[3] RIC - RB
9574.0,3,14.0,0 days 00:01:49.471000,1.0,,,,UNKNOWN,5.0,0 days 00:00:31.368000,0 days 00:00:48.753000,0 days 00:00:29.350000,0 days 01:19:38.456000,2024-07-28 13:28:16.434,314,201,216,310,1,False,,[3] RIC - RB
9574.0,3,15.0,0 days 00:01:50.011000,1.0,,,,UNKNOWN,6.0,0 days 00:00:31.234000,0 days 00:00:49.292000,0 days 00:00:29.485000,0 days 01:21:27.919000,2024-07-28 13:30:05.897,318,197,216,313,"1,2",False,,[3] RIC - RB
9574.0,3,16.0,0 days 00:01:49.495000,1.0,,,,UNKNOWN,7.0,0 days 00:00:31.152000,0 days 00:00:49.038000,0 days 00:00:29.305000,0 days 01:23:17.862000,2024-07-28 13:31:55.840,320,200,220,312,1,False,,[3] RIC - RB
9574.0,3,17.0,0 days 00:01:49.728000,1.0,,,,UNKNOWN,8.0,0 days 00:00:31.245000,0 days 00:00:49.124000,0 days 00:00:29.359000,0 days 01:25:07.523000,2024-07-28 13:33:45.501,314,202,217,,1,False,,[3] RIC - RB
9574.0,3,18.0,0 days 00:01:49.973000,1.0,,,,UNKNOWN,9.0,0 days 00:00:31.100000,0 days 00:00:49.388000,0 days 00:00:29.485000,0 days 01:26:57.150000,2024-07-28 13:35:35.128,323,199,217,311,1,False,,[3] RIC - RB
9574.0,3,19.0,0 days 00:01:49.876000,1.0,,,,UNKNOWN,10.0,0 days 00:00:31.160000,0 days 00:00:49.322000,0 days 00:00:29.394000,0 days 01:28:47.096000,2024-07-28 13:37:25.074,329,201,219,,1,False,,[3] RIC - RB
9574.0,3,20.0,0 days 00:01:50.202000,1.0,,,,UNKNOWN,11.0,0 days 00:00:31.260000,0 days 00:00:49.560000,0 days 00:00:29.382000,0 days 01:30:37.066000,2024-07-28 13:39:15.044,325,201,219,,1,False,,[3] RIC - RB
9574.0,3,21.0,0 days 00:01:54.387000,1.0,0 days 01:34:17.897000,,,UNKNOWN,12.0,0 days 00:00:31.209000,0 days 00:00:49.338000,0 days 00:00:33.840000,0 days 01:32:27.198000,2024-07-28 13:41:05.176,329,198,219,,1,False,,[3] RIC - RB
9574.0,3,22.0,0 days 00:02:04.465000,2.0,,0 days 01:34:40.128000,,HARD,1.0,0 days 00:00:44.604000,0 days 00:00:50.167000,0 days 00:00:29.694000,0 days 01:34:21.649000,2024-07-28 13:42:59.627,330,203,,311,1,False,,[3] RIC - RB
9574.0,3,23.0,0 days 00:01:48.322000,2.0,,,,HARD,2.0,0 days 00:00:31.083000,0 days 00:00:48.223000,0 days 00:00:29.016000,0 days 01:36:26.145000,2024-07-28 13:45:04.123,331,204,219,316,1,False,,[3] RIC - RB
9574.0,3,24.0,0 days 00:01:48.562000,2.0,,,,HARD,3.0,0 days 00:00:31.263000,0 days 00:00:48.355000,0 days 00:00:28.944000,0 days 01:38:14.494000,2024-07-28 13:46:52.472,312,206,220,310,1,False,,[3] RIC - RB
9574.0,3,25.0,0 days 00:01:48.279000,2.0,,,,HARD,4.0,0 days 00:00:30.862000,0 days 00:00:48.540000,0 days 00:00:28.877000,0 days 01:40:02.993000,2024-07-28 13:48:40.971,330,205,218,314,1,False,,[3] RIC - RB
9574.0,3,26.0,0 days 00:01:48.229000,2.0,,,,HARD,5.0,0 days 00:00:30.749000,0 days 00:00:48.325000,0 days 00:00:29.155000,0 days 01:41:51.115000,2024-07-28 13:50:29.093,343,205,221,316,1,False,,[3] RIC - RB
9574.0,3,27.0,0 days 00:01:48.723000,2.0,,,,HARD,6.0,0 days 00:00:31.355000,0 days 00:00:48.221000,0 days 00:00:29.147000,0 days 01:43:39.504000,2024-07-28 13:52:17.482,309,205,219,309,1,False,,[3] RIC - RB
9574.0,3,28.0,0 days 00:01:48.431000,2.0,,,,HARD,7.0,0 days 00:00:31.189000,0 days 00:00:48.145000,0 days 00:00:29.097000,0 days 01:45:28.184000,2024-07-28 13:54:06.162,311,206,218,312,1,False,,[3] RIC - RB
9574.0,3,29.0,0 days 00:01:48.513000,2.0,,,,HARD,8.0,0 days 00:00:31.177000,0 days 00:00:48.317000,0 days 00:00:29.019000,0 days 01:47:16.613000,2024-07-28 13:55:54.591,312,205,219,310,1,False,,[3] RIC - RB
9574.0,3,30.0,0 days 00:01:48.221000,2.0,,,,HARD,9.0,0 days 00:00:31.145000,0 days 00:00:48.113000,0 days 00:00:28.963000,0 days 01:49:05.273000,2024-07-28 13:57:43.251,313,204,218,312,1,False,,[3] RIC - RB
9574.0,3,31.0,0 days 00:01:48.237000,2.0,,,,HARD,10.0,0 days 00:00:31.154000,0 days 00:00:48.076000,0 days 00:00:29.007000,0 days 01:50:53.398000,2024-07-28 13:59:31.376,311,207,218,311,1,False,,[3] RIC - RB
9574.0,3,32.0,0 days 00:01:47.883000,2.0,,,,HARD,11.0,0 days 00:00:31.099000,0 days 00:00:47.817000,0 days 00:00:28.967000,0 days 01:52:41.687000,2024-07-28 14:01:19.665,312,205,220,313,1,False,,[3] RIC - RB
9574.0,3,33.0,0 days 00:01:47.875000,2.0,,,,HARD,12.0,0 days 00:00:30.983000,0 days 00:00:47.854000,0 days 00:00:29.038000,0 days 01:54:29.579000,2024-07-28 14:03:07.557,315,206,219,315,1,False,,[3] RIC - RB
9574.0,3,34.0,0 days 00:01:48.412000,2.0,,,,HARD,13.0,0 days 00:00:30.944000,0 days 00:00:48.359000,0 days 00:00:29.109000,0 days 01:56:17.480000,2024-07-28 14:04:55.458,326,203,219,316,1,False,,[3] RIC - RB
