season,session,round,position,number,driver,team,col_5,col_6,col_7,col_8
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",47N. MatsushitaMATART Grand Prix,37,1:02:47.787,14.103,2.957,164.444,1:36.548,5
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",58A. AlbonALBART Grand Prix,37,1:02:51.003,17.319,3.216,164.304,1:34.630,29
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",610N. LatifiLATDAMS,37,1:02:57.563,23.879,6.560,164.019,1:34.865,31
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",74G. MaljaMALRacing Engineering,37,1:02:58.463,24.779,0.900,163.979,1:37.161,33
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",86A. MarkelovMARRUSSIAN TIME,37,1:02:59.087,25.403,0.624,163.952,1:34.294,29
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",915J. KingKINMP Motorsport,37,1:03:04.651,30.967,5.564,163.711,1:36.436,2
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1018N. de VriesDEVRapax,37,1:03:17.516,43.832,5.631,163.157,1:36.442,28
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",113L. DelétrazDELRacing Engineering,37,1:03:23.967,50.283,6.451,162.880,1:35.114,27
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1211R. BoschungBOSCampos Racing,37,1:03:11.885,38.201,7.234,163.399,1:36.638,34
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",132A. FuocoFUOPREMA Racing,37,1:03:39.654,65.970,9.997,162.211,1:36.008,29
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1414S. Sette CâmaraSETMP Motorsport,37,1:03:29.657,55.973,5.690,162.637,1:34.706,28
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1521S. GelaelGELPertamina Arden,37,1:03:42.017,68.333,0.549,162.111,1:35.716,29
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1620N. NatoNATPertamina Arden,37,1:03:42.925,69.241,0.908,162.072,1:36.627,27
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1719J. CecottoCECRapax,37,1:03:41.468,67.784,1.814,162.134,1:35.355,28
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1816N. JeffriJEFTrident,37,1:04:03.205,89.521,20.280,161.217,1:36.913,28
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",DNF12R. MerhiMERCampos Racing,33,57:40.374,DNF,-,159.682,1:35.965,22
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",DNF17S. CanamasasCANTrident,8,13:18.132,DNF,-,167.403,1:37.204,3
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",11C. LeclercLECPREMA Racing,7,1:29.285,-,-,187.691,16:31:09,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",25L. GhiottoGHIRUSSIAN TIME,10,1:29.478,0.193,-,187.286,16:17:48,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",318N. de VriesDEVRapax,10,1:29.550,0.265,0.072,187.135,16:14:15,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",415J. KingKINMP Motorsport,9,1:29.585,0.300,0.035,187.062,16:00:25,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",58A. AlbonALBART Grand Prix,10,1:29.732,0.447,0.147,186.756,16:30:36,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",69O. RowlandROWDAMS,9,1:29.744,0.459,0.012,186.731,16:30:24,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",720N. NatoNATPertamina Arden,7,1:29.790,0.505,0.046,186.635,16:30:27,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",82A. FuocoFUOPREMA Racing,8,1:29.834,0.549,0.044,186.544,16:31:18,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",910N. LatifiLATDAMS,9,1:29.885,0.600,0.051,186.438,16:14:28,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",107N. MatsushitaMATART Grand Prix,9,1:29.975,0.690,0.090,186.251,16:00:49,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",113L. DelétrazDELRacing Engineering,10,1:30.046,0.761,0.071,186.104,16:30:08,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1211R. BoschungBOSCampos Racing,10,1:30.065,0.780,0.019,186.065,16:31:13,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",136A. MarkelovMARRUSSIAN TIME,8,1:30.177,0.892,0.112,185.834,16:01:40,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1414S. Sette CâmaraSETMP Motorsport,10,1:30.231,0.946,0.054,185.723,16:00:34,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1512R. MerhiMERCampos Racing,8,1:30.389,1.104,0.158,185.398,16:31:04,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1619J. CecottoCECRapax,9,1:30.441,1.156,0.052,185.292,16:04:11,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1721S. GelaelGELPertamina Arden,9,1:30.772,1.487,0.331,184.616,16:01:45,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",184G. MaljaMALRacing Engineering,9,1:30.814,1.529,0.042,184.531,16:00:29,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1917S. CanamasasCANTrident,9,1:31.148,1.863,0.334,183.854,16:01:13,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",2016N. JeffriJEFTrident,6,1:32.303,3.018,1.155,181.554,16:04:30,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",11C. LeclercLECPREMA Racing,16,1:29.974,-,-,186.253,12:14:13,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",28A. AlbonALBART Grand Prix,21,1:30.016,0.042,-,186.166,12:10:59,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",314S. Sette CâmaraSETMP Motorsport,17,1:30.484,0.510,0.468,185.204,12:15:12,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",415J. KingKINMP Motorsport,19,1:30.599,0.625,0.115,184.968,12:13:58,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",53L. DelétrazDELRacing Engineering,17,1:30.644,0.670,0.045,184.877,12:11:17,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",66A. MarkelovMARRUSSIAN TIME,16,1:30.843,0.869,0.199,184.472,12:10:24,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",718N. de VriesDEVRapax,21,1:30.882,0.908,0.039,184.392,12:10:46,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",820N. NatoNATPertamina Arden,19,1:30.886,0.912,0.004,184.384,12:14:17,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",95L. GhiottoGHIRUSSIAN TIME,15,1:31.043,1.069,0.157,184.066,12:17:00,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1017S. CanamasasCANTrident,19,1:31.086,1.112,0.043,183.979,12:19:41,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",119O. RowlandROWDAMS,16,1:31.094,1.120,0.008,183.963,12:26:25,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",127N. MatsushitaMATART Grand Prix,21,1:31.157,1.183,0.063,183.836,12:11:59,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1311R. BoschungBOSCampos Racing,16,1:31.355,1.381,0.198,183.438,12:15:15,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1421S. GelaelGELPertamina Arden,17,1:31.355,1.381,0.000,183.438,12:17:29,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1519J. CecottoCECRapax,9,1:31.394,1.420,0.039,183.359,12:07:11,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1612R. MerhiMERCampos Racing,20,1:31.444,1.470,0.050,183.259,12:14:51,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",174G. MaljaMALRacing Engineering,18,1:31.560,1.586,0.116,183.027,12:14:25,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",1810N. LatifiLATDAMS,18,1:31.600,1.626,0.040,182.947,12:26:31,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",192A. FuocoFUOPREMA Racing,17,1:32.845,2.871,1.245,180.494,12:39:56,
2017,race,"ROUND 2

12
-
14
May

Barcelona
Results",2016N. JeffriJEFTrident,12,1:32.989,3.015,0.144,180.214,12:18:50,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","1
18
N. de Vries
Rapax",30,41:51.284,-,-,143.510,1:23.012,27
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","2
19
J. Cecotto
Rapax",30,42:01.118,9.834,-,142.950,1:23.206,4
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","3
4
G. Malja
Racing Engineering",30,42:01.699,10.415,0.581,142.917,1:23.331,8
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","4
5
L. Ghiotto
RUSSIAN TIME",30,42:02.165,10.881,0.466,142.891,1:21.999,12
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","5
6
A. Markelov
RUSSIAN TIME",30,42:02.542,11.258,0.377,142.870,1:21.674,8
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","6
8
A. Albon
ART Grand Prix",30,42:03.185,11.901,0.643,142.833,1:22.014,12
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","7
7
N. Matsushita
ART Grand Prix",30,42:04.911,13.627,1.726,142.736,1:22.419,4
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","8
15
J. King
MP Motorsport",30,42:05.254,13.970,0.343,142.716,1:22.257,11
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","9
9
O. Rowland
DAMS",30,42:20.277,28.993,15.023,141.872,1:22.557,10
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","10
2
A. Fuoco
PREMA Racing",30,42:20.335,29.051,0.058,141.869,1:23.024,20
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","11
16
N. Jeffri
Trident",30,42:25.325,34.041,4.990,141.591,1:23.493,14
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","12
21
S. Gelael
Pertamina Arden",30,42:34.016,42.732,8.691,141.109,1:23.272,21
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","13
10
N. Latifi
DAMS",30,42:34.714,43.430,0.698,141.070,1:22.504,25
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","14
14
S. Sette Câmara
MP Motorsport",30,42:37.707,46.423,2.993,140.905,1:23.756,6
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","15
12
R. Visoiu
Campos Racing",30,42:38.291,47.007,0.584,140.873,1:23.555,22
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","16
3
L. Delétraz
Racing Engineering",30,42:44.463,53.179,6.172,140.534,1:23.308,26
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","17
17
S. Canamasas
Trident",30,42:46.961,55.677,2.498,140.397,1:22.782,29
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","DNF
1
C. Leclerc
PREMA Racing",20,28:46.556,DNF,-,139.157,1:23.539,16
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","DNF
11
R. Boschung
Campos Racing",14,19:58.362,DNF,-,140.345,1:23.642,11
2017,race,"ROUND 3

25
-
27
May

Monaco
Results","DNF
20
N. Nato
Pertamina Arden",2,3:06.025,DNF,-,129.156,1:25.598,2
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",19O. RowlandROWDAMS,41,1:00:46.545,-,-,135.070,1:21.562,27
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",26A. MarkelovMARRUSSIAN TIME,41,1:00:47.409,0.864,-,135.038,1:21.592,30
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",37N. MatsushitaMATART Grand Prix,41,1:01:00.314,13.769,12.905,134.562,1:21.654,28
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",48A. AlbonALBART Grand Prix,41,1:01:06.283,19.738,5.969,134.343,1:22.198,6
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",55L. GhiottoGHIRUSSIAN TIME,41,1:01:11.202,24.657,4.919,134.163,1:23.113,6
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",64G. MaljaMALRacing Engineering,41,1:01:14.627,28.082,3.425,134.038,1:23.369,34
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",718N. de VriesDEVRapax,41,1:01:14.998,28.453,0.371,134.024,1:23.146,17
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",819J. CecottoCECRapax,41,1:01:15.670,29.125,0.672,134.000,1:23.402,28
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",915J. KingKINMP Motorsport,41,1:01:32.097,45.552,16.427,133.404,1:22.910,6
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1017S. CanamasasCANTrident,41,1:01:33.126,46.581,1.029,133.367,1:22.875,6
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",112A. FuocoFUOPREMA Racing,41,1:01:34.363,47.818,1.237,133.322,1:23.702,18
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1211R. BoschungBOSCampos Racing,41,1:01:37.317,50.772,2.954,133.215,1:23.588,5
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1321S. GelaelGELPertamina Arden,41,1:01:40.239,53.694,2.922,133.110,1:23.313,17
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1416N. JeffriJEFTrident,40,1:01:37.787,1 LAP,1 LAP,129.950,1:23.583,27
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",153L. DelétrazDELRacing Engineering,39,1:01:58.772,2 LAPS,1 LAP,125.986,1:21.983,27
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",DNF14S. Sette CâmaraSETMP Motorsport,33,50:06.302,DNF,-,131.868,1:23.451,28
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",DNF1C. LeclercLECPREMA Racing,26,40:31.258,DNF,-,128.469,1:21.403,18
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",DNF20N. NatoNATPertamina Arden,23,35:49.444,DNF,-,128.546,1:23.574,7
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",DNF12R. VisoiuVISCampos Racing,20,30:07.212,DNF,-,132.947,1:23.087,17
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",DNF10N. LatifiLATDAMS,6,8:41.888,DNF,-,138.112,1:24.555,5
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",18A. AlbonALBART Grand Prix,11,1:19.321,-,-,151.450,16:52:46,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",26A. MarkelovMARRUSSIAN TIME,10,1:19.647,0.326,-,150.830,16:55:23,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",320N. NatoNATPertamina Arden,8,1:19.803,0.482,0.156,150.535,16:50:23,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",418N. de VriesDEVRapax,9,1:19.814,0.493,0.011,150.514,16:50:53,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",510N. LatifiLATDAMS,9,1:20.042,0.721,0.228,150.086,16:53:02,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",64G. MaljaMALRacing Engineering,11,1:20.282,0.961,0.240,149.637,16:53:13,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",72A. FuocoFUOPREMA Racing,11,1:20.593,1.272,0.311,149.060,16:55:33,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",812R. VisoiuVISCampos Racing,10,1:20.867,1.546,0.274,148.555,16:53:41,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",916N. JeffriJEFTrident,11,1:21.239,1.918,0.372,147.874,16:52:52,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1014S. Sette CâmaraSETMP Motorsport,11,1:21.271,1.950,0.032,147.816,16:53:09,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",11C. LeclercLECPREMA Racing,10,1:19.309,-,-,151.473,16:29:15,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",29O. RowlandROWDAMS,9,1:19.541,0.232,-,151.031,16:26:26,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",37N. MatsushitaMATART Grand Prix,10,1:19.922,0.613,0.381,150.311,16:28:54,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",415J. KingKINMP Motorsport,10,1:20.058,0.749,0.136,150.056,16:30:27,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",55L. GhiottoGHIRUSSIAN TIME,9,1:20.089,0.780,0.031,149.998,16:29:35,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",621S. GelaelGELPertamina Arden,11,1:20.272,0.963,0.183,149.656,16:31:23,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",719J. CecottoCECRapax,11,1:20.413,1.104,0.141,149.393,16:24:31,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",817S. CanamasasCANTrident,11,1:20.415,1.106,0.002,149.390,16:29:29,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",93L. DelétrazDELRacing Engineering,12,1:21.592,2.283,1.177,147.235,16:30:32,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1011R. BoschungBOSCampos Racing,10,1:21.664,2.355,0.072,147.105,16:29:20,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",11C. LeclercLECPREMA Racing,25,1:19.722,-,-,150.688,12:35:05,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",217S. CanamasasCANTrident,23,1:19.861,0.139,-,150.426,12:30:59,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",39O. RowlandROWDAMS,24,1:19.868,0.146,0.007,150.413,12:46:00,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",420N. NatoNATPertamina Arden,25,1:20.058,0.336,0.190,150.056,12:34:34,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",58A. AlbonALBART Grand Prix,26,1:20.366,0.644,0.308,149.481,12:38:15,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",65L. GhiottoGHIRUSSIAN TIME,24,1:20.515,0.793,0.149,149.204,12:38:46,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",718N. de VriesDEVRapax,26,1:20.530,0.808,0.015,149.176,12:30:28,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",86A. MarkelovMARRUSSIAN TIME,23,1:20.540,0.818,0.010,149.158,12:40:01,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",910N. LatifiLATDAMS,26,1:20.866,1.144,0.326,148.556,12:37:38,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1019J. CecottoCECRapax,22,1:20.944,1.222,0.078,148.413,12:32:39,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1115J. KingKINMP Motorsport,25,1:21.013,1.291,0.069,148.287,12:24:24,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1221S. GelaelGELPertamina Arden,23,1:21.099,1.377,0.086,148.130,12:36:40,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1312R. VisoiuVISCampos Racing,26,1:21.103,1.381,0.004,148.122,12:32:33,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",147N. MatsushitaMATART Grand Prix,26,1:21.123,1.401,0.020,148.086,12:33:23,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",154G. MaljaMALRacing Engineering,26,1:21.305,1.583,0.182,147.754,12:32:14,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",162A. FuocoFUOPREMA Racing,23,1:21.791,2.069,0.486,146.876,12:38:09,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",173L. DelétrazDELRacing Engineering,24,1:21.987,2.265,0.196,146.525,12:30:43,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1814S. Sette CâmaraSETMP Motorsport,26,1:22.064,2.342,0.077,146.388,12:35:00,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",1911R. BoschungBOSCampos Racing,26,1:22.111,2.389,0.047,146.304,12:30:16,
2017,race,"ROUND 3

25
-
27
May

Monaco
Results",2016N. JeffriJEFTrident,24,1:22.130,2.408,0.019,146.270,12:36:00,
2017,race,"ROUND 4

23
-
25
June

Baku
Results","1
20
N. Nato
Pertamina Arden",21,40:37.601,-,-,186.024,1:54.413,19
2017,race,"ROUND 4

23
-
25
June

Baku
Results","2
1
C. Leclerc
PREMA Racing",21,40:46.318,8.717,-,185.361,1:53.635,17
2017,race,"ROUND 4

23
-
25
June

Baku
Results","3
10
N. Latifi
DAMS",21,40:49.175,11.574,2.857,185.144,1:55.088,20
2017,race,"ROUND 4

23
-
25
June

Baku
Results","4
8
S. Sirotkin
ART Grand Prix",21,40:50.393,12.792,0.287,185.052,1:55.032,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results","5
6
A. Markelov
RUSSIAN TIME",21,40:50.491,12.890,0.098,185.045,1:54.733,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results","6
7
N. Matsushita
ART Grand Prix",21,40:52.073,14.472,1.582,184.926,1:54.969,19
2017,race,"ROUND 4

23
-
25
June

Baku
Results","7
5
L. Ghiotto
RUSSIAN TIME",21,40:54.489,16.888,2.416,184.744,1:54.980,20
2017,race,"ROUND 4

23
-
25
June

Baku
Results","8
11
R. Boschung
Campos Racing",21,40:58.988,21.387,4.499,184.406,1:54.971,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results","9
14
S. Sette Câmara
MP Motorsport",21,41:04.944,27.343,5.956,183.960,1:55.345,16
2017,race,"ROUND 4

23
-
25
June

Baku
Results","10
21
S. Gelael
Pertamina Arden",21,41:05.428,27.827,0.484,183.924,1:55.020,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results","11
12
R. Visoiu
Campos Racing",21,41:09.213,31.612,3.785,183.642,1:55.802,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results","12
2
A. Fuoco
PREMA Racing",21,41:10.265,32.664,1.052,183.564,1:54.969,20
2017,race,"ROUND 4

23
-
25
June

Baku
Results","13
4
G. Malja
Racing Engineering",21,41:12.246,34.645,1.981,183.417,1:55.690,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results","14
19
J. Cecotto
Rapax",21,41:13.390,35.789,1.144,183.332,1:54.649,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results","15
17
S. Canamasas
Trident",21,41:26.844,49.243,13.454,182.340,1:55.353,20
2017,race,"ROUND 4

23
-
25
June

Baku
Results","16
3
L. Delétraz
Racing Engineering",21,41:34.753,57.152,7.909,181.762,1:57.045,18
2017,race,"ROUND 4

23
-
25
June

Baku
Results","17
16
N. Jeffri
Trident",21,42:16.532,98.931,41.779,178.768,1:56.949,19
2017,race,"ROUND 4

23
-
25
June

Baku
Results","DQ
15
J. King
MP Motorsport",21,40:50.106,12.505,0.931,185.074,1:55.114,19
2017,race,"ROUND 4

23
-
25
June

Baku
Results","DNF
18
N. de Vries
Rapax",8,15:41.663,DNF,-,183.199,1:55.601,5
2017,race,"ROUND 4

23
-
25
June

Baku
Results","DNF
9
O. Rowland
DAMS",7,13:41.689,DNF,-,183.647,1:55.812,7
2017,race,"ROUND 4

23
-
25
June

Baku
Results",11C. LeclercLECPREMA Racing,24,52:33.196,-,-,164.368,1:54.025,24
2017,race,"ROUND 4

23
-
25
June

Baku
Results",218N. de VriesDEVRapax,24,52:36.665,3.469,-,164.187,1:54.736,22
2017,race,"ROUND 4

23
-
25
June

Baku
Results",310N. LatifiLATDAMS,24,52:39.586,6.390,2.921,164.035,1:54.884,22
2017,race,"ROUND 4

23
-
25
June

Baku
Results",46A. MarkelovMARRUSSIAN TIME,24,52:44.890,11.694,2.604,163.760,1:55.168,22
2017,race,"ROUND 4

23
-
25
June

Baku
Results",520N. NatoNATPertamina Arden,24,52:50.270,17.074,5.380,163.482,1:55.426,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results",615J. KingKINMP Motorsport,24,52:51.766,18.570,1.496,163.405,1:56.281,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results",79O. RowlandROWDAMS,24,52:52.286,9.090,2.700,163.895,1:54.662,23
2017,race,"ROUND 4

23
-
25
June

Baku
Results",811R. BoschungBOSCampos Racing,24,52:54.544,21.348,2.778,163.262,1:55.990,23
2017,race,"ROUND 4

23
-
25
June

Baku
Results",917S. CanamasasCANTrident,24,52:56.066,22.870,1.522,163.184,1:56.085,23
2017,race,"ROUND 4

23
-
25
June

Baku
Results",108S. SirotkinSIRART Grand Prix,24,52:57.238,24.042,1.172,163.124,1:56.129,24
2017,race,"ROUND 4

23
-
25
June

Baku
Results",114G. MaljaMALRacing Engineering,24,52:58.024,24.828,0.786,163.083,1:55.802,23
2017,race,"ROUND 4

23
-
25
June

Baku
Results",127N. MatsushitaMATART Grand Prix,24,52:58.892,25.696,0.868,163.039,1:55.422,23
2017,race,"ROUND 4

23
-
25
June

Baku
Results",1314S. Sette CâmaraSETMP Motorsport,24,53:02.871,29.675,3.979,162.835,1:55.438,23
2017,race,"ROUND 4

23
-
25
June

Baku
Results",1421S. GelaelGELPertamina Arden,24,53:06.297,33.101,3.426,162.660,1:56.335,23
2017,race,"ROUND 4

23
-
25
June

Baku
Results",1512R. VisoiuVISCampos Racing,24,53:06.516,33.320,0.219,162.649,1:56.067,24
2017,race,"ROUND 4

23
-
25
June

Baku
Results",165L. GhiottoGHIRUSSIAN TIME,24,53:22.403,49.207,15.887,161.842,1:54.886,21
2017,race,"ROUND 4

23
-
25
June

Baku
Results",DNF3L. DelétrazDELRacing Engineering,11,25:04.273,DNF,-,157.780,1:57.441,9
2017,race,"ROUND 4

23
-
25
June

Baku
Results",DNF16N. JeffriJEFTrident,9,20:03.787,DNF,-,161.260,1:57.977,9
2017,race,"ROUND 4

23
-
25
June

Baku
Results",DNF2A. FuocoFUOPREMA Racing,6,14:00.436,DNF,-,153.837,1:58.774,5
2017,race,"ROUND 4

23
-
25
June

Baku
Results",DNF19J. CecottoCECRapax,-,-,DNF,-,-,-,-
2017,race,"ROUND 4

23
-
25
June

Baku
Results",11C. LeclercLECPREMA Racing,10,1:52.129,-,-,192.731,15:42:09,
2017,race,"ROUND 4

23
-
25
June

Baku
Results",27N. MatsushitaMATART Grand Prix,9,1:52.697,0.568,-,191.760,15:42:08,
2017,race,"ROUND 4

23
-
25
June

Baku
Results",310N. LatifiLATDAMS,10,1:52.865,0.736,0.168,191.474,15:37:51,
