	short_date	id_races	grandPrixId	circuitId	latitude_hourly	longitude_hourly	average_temp	total_precipitation	average_humidity	average_wind_speed
110	2020-09-13	1027	tuscany	mugello	43.97187805175781	11.335356712341309	75.0725	0.0	55.89015	7.1987724
111	2020-09-27	1028	russia	sochi	43.409488677978516	40.0749626159668	76.99985	0.0	61.341854	2.856618
112	2020-10-11	1029	eifel	nurburgring	50.36906814575195	6.971831321716309	42.51815	0.003937008	82.8614	7.29824
113	2020-10-25	1030	portugal	portimao	37.22319793701172	-8.582794189453125	61.7639	0.13779528	84.85003	9.635856
114	2020-11-01	1031	emilia-romagna	imola	44.32337188720703	11.697248458862305	58.037598	0.0	82.38325	4.215095
115	2020-11-15	1032	turkey	istanbul	40.949031829833984	29.358976364135742	50.386997	0.01968504	90.78988	4.548407
116	2020-11-29	1033	bahrain	bahrain	26.045692443847656	50.514225006103516	75.37325	0.003937008	67.853004	9.9588995
117	2020-12-06	1034	sakhir	bahrain	26.045692443847656	50.514225006103516	71.957	0.0	70.63383	14.8133135
118	2020-12-13	1035	abu-dhabi	yas-marina	24.499120712280273	54.615386962890625	70.9076	0.0	57.715225	7.7779884
119	2021-03-28	1036	bahrain	bahrain	26.045692443847656	50.514225006103516	70.247	0.0	52.432262	23.382202
120	2021-04-18	1037	emilia-romagna	imola	44.32337188720703	11.697248458862305	48.3476	0.027559055	68.037315	4.5682454
121	2021-05-02	1038	portugal	portimao	37.22319793701172	-8.582794189453125	57.0764	0.0	62.20018	10.023885
122	2021-05-09	1039	spain	catalunya	41.581722259521484	2.207792282104492	63.9107	0.098425195	71.780396	5.776504
123	2021-05-23	1040	monaco	monaco	43.760982513427734	7.477341651916504	65.13515	0.0	67.75124	5.6684284
124	2021-06-06	1041	azerbaijan	baku	40.38664245605469	49.816898345947266	69.86255	0.0	72.32404	14.024707
125	2021-06-20	1042	france	paul-ricard	43.268890380859375	5.784753322601318	73.4705	0.07480315	68.65454	9.782361
126	2021-06-27	1043	styria	spielberg	47.205623626708984	14.828710556030273	67.31135	0.1929134	74.79891	2.0878208
127	2021-07-04	1044	austria	spielberg	47.205623626708984	14.828710556030273	64.011345	0.14173229	75.7463	2.208789
128	2021-07-18	1045	great-britain	silverstone	52.056236267089844	-0.992645263671875	72.2555	0.0	69.47955	3.546088
129	2021-08-01	1046	hungary	hungaroring	47.5571174621582	19.24342155456543	75.200294	0.023622049	64.65056	8.672072
130	2021-08-29	1047	belgium	spa-francorchamps	50.43936538696289	5.873015880584717	54.86435	0.32283464	95.93783	11.305672
131	2021-09-05	1048	netherlands	zandvoort	52.40773010253906	4.6753249168396	61.0349	0.0	80.06587	6.3920617
132	2021-09-12	1049	italy	monza	45.588748931884766	9.339622497558594	73.77845	0.0	53.970867	3.5094287
133	2021-09-26	1050	russia	sochi	43.409488677978516	40.0749626159668	61.3736	0.062992126	77.38014	6.4381986
134	2021-10-03	1051	turkey	istanbul	40.949031829833984	29.358976364135742	59.05325	0.015748031	75.59093	7.5126996
135	2021-10-24	1052	united-states	austin	30.123022079467773	-97.67523193359375	75.49445	0.027559055	81.98243	9.214684
136	2021-11-07	1053	mexico	mexico-city	19.43760871887207	-99.10714721679688	58.128647	0.0	62.18733	5.406792
137	2021-11-14	1054	sao-paulo	interlagos	-23.7258358001709	-46.66314697265625	61.590652	0.0	81.49316	9.804992
138	2021-11-21	1055	qatar	lusail	25.48330307006836	51.4425163269043	78.1733	0.0	73.207596	10.855531
139	2021-12-05	1056	saudi-arabia	jeddah	21.546571731567383	39.20245361328125	80.092094	0.0	74.7369	6.851873
140	2021-12-12	1057	abu-dhabi	yas-marina	24.499120712280273	54.615386962890625	73.9526	0.0	63.80649	8.627845
141	2022-03-20	1058	bahrain	bahrain	26.045692443847656	50.514225006103516	69.03575	0.0	45.949123	10.257693
142	2022-03-27	1059	saudi-arabia	jeddah	21.546571731567383	39.20245361328125	78.0521	0.0	52.046967	11.258782
143	2022-04-10	1060	australia	melbourne	-37.85588836669922	145.01339721679688	69.2894	0.05905512	66.02616	10.884625
144	2022-04-24	1061	emilia-romagna	imola	44.32337188720703	11.697248458862305	55.10135	0.09448819	75.45658	7.5730033
145	2022-05-08	1062	miami	miami	25.975393295288086	-80.26229858398438	78.708046	0.19291338	74.41034	6.3588333
146	2022-05-22	1063	spain	catalunya	41.581722259521484	2.207792282104492	78.2507	0.0	34.61259	5.9222317
147	2022-05-29	1064	monaco	monaco	43.760982513427734	7.477341651916504	71.4239	0.13779527	70.39027	5.201448
148	2022-06-12	1065	azerbaijan	baku	40.38664245605469	49.816898345947266	75.6713	0.0	61.46262	9.025667
149	2022-06-19	1066	canada	montreal	45.51845169067383	-73.46939086914062	59.727802	0.0	47.72642	13.559383
150	2022-07-03	1067	great-britain	silverstone	52.056236267089844	-0.992645263671875	57.07925	0.03543307	76.66236	6.133514
151	2022-07-10	1068	austria	spielberg	47.205623626708984	14.828710556030273	59.93135	0.11417323	71.45577	4.3942537
152	2022-07-24	1069	france	paul-ricard	43.268890380859375	5.784753322601318	81.00425	0.0	50.552063	4.789268
153	2022-07-31	1070	hungary	hungaroring	47.5571174621582	19.24342155456543	63.676548	0.31102362	79.79086	11.292436
154	2022-08-28	1071	belgium	spa-francorchamps	50.43936538696289	5.873015880584717	61.33685	0.01968504	66.89019	6.998099
155	2022-09-04	1072	netherlands	zandvoort	52.40773010253906	4.6753249168396	67.1324	0.007874016	78.16347	5.177394
156	2022-09-11	1073	italy	monza	45.588748931884766	9.339622497558594	68.07845	0.0	71.29598	3.598148
157	2022-10-02	1074	singapore	marina-bay	1.3005272150039673	103.86256408691406	79.4402	0.2519685	85.96429	2.9782934
158	2022-10-09	1075	japan	suzuka	34.833038330078125	136.5399169921875	64.056496	1.1850394	89.78014	6.717296
159	2022-10-23	1076	united-states	austin	30.123022079467773	-97.67523193359375	76.641945	0.0	61.767536	16.715086
160	2022-10-30	1077	mexico	mexico-city	19.43760871887207	-99.10714721679688	62.4599	0.04330709	67.05321	4.123775
161	2022-11-13	1078	sao-paulo	interlagos	-23.7258358001709	-46.66314697265625	67.70315	0.0	87.81483	6.5248256
162	2022-11-20	1079	abu-dhabi	yas-marina	24.499120712280273	54.615386962890625	81.5501	0.0	62.57757	13.003131
163	2023-03-05	1080	bahrain	bahrain	26.045692443847656	50.514225006103516	76.554504	0.0	38.039265	5.241013
164	2023-03-19	1081	saudi-arabia	jeddah	21.546571731567383	39.20245361328125	77.264595	0.0	45.94235	9.758832
165	2023-04-02	1082	australia	melbourne	-37.85588836669922	145.01339721679688	54.7919	0.0	79.58474	5.093376
166	2023-04-30	1083	azerbaijan	baku	40.38664245605469	49.816898345947266	68.43755	0.05905512	68.910995	9.941081
167	2023-05-07	1084	miami	miami	25.975393295288086	-80.26229858398438	75.378044	0.08267716	75.31153	11.560307
168	2023-05-28	1085	monaco	monaco	43.760982513427734	7.477341651916504	70.703896	0.27165356	71.33978	3.63123
169	2023-06-04	1086	spain	catalunya	41.581722259521484	2.207792282104492	66.36695	0.42519686	81.17709	4.194219
170	2023-06-18	1087	canada	montreal	45.51845169067383	-73.46939086914062	60.21905	0.055118114	78.91561	10.887313
171	2023-07-02	1088	austria	spielberg	47.205623626708984	14.828710556030273	64.5251	0.011811024	72.12232	3.050834
172	2023-07-09	1089	great-britain	silverstone	52.056236267089844	-0.992645263671875	63.622997	0.011811024	74.796745	7.836754
173	2023-07-23	1090	hungary	hungaroring	47.5571174621582	19.24342155456543	73.00655	0.0	57.02609	5.476599
174	2023-07-30	1091	belgium	spa-francorchamps	50.43936538696289	5.873015880584717	59.8631	0.098425195	77.54008	13.19143
175	2023-08-27	1092	netherlands	zandvoort	52.40773010253906	4.6753249168396	59.7824	0.17322835	79.50715	11.077576
176	2023-09-03	1093	italy	monza	45.588748931884766	9.339622497558594	72.64595	0.0	76.49622	3.971032
177	2023-09-17	1094	singapore	marina-bay	1.3005272150039673	103.86256408691406	83.1152	0.106299214	75.51244	6.4520226
178	2023-09-24	1095	japan	suzuka	34.833038330078125	136.5399169921875	74.339	0.0	66.0855	5.739151
179	2023-10-08	1096	qatar	lusail	25.48330307006836	51.4425163269043	90.8258	0.0	60.061768	5.304851
180	2023-10-22	1097	united-states	austin	30.123022079467773	-97.67523193359375	78.78695	0.003937008	60.898624	8.692273
181	2023-10-29	1098	mexico	mexico-city	19.43760871887207	-99.10714721679688	62.909897	0.0118110245	69.973526	5.0908923
182	2023-11-05	1099	sao-paulo	interlagos	-23.7258358001709	-46.66314697265625	64.0394	0.011811024	81.05761	8.307532
183	2023-11-18	1100	las-vegas	las-vegas	36.16871643066406	-115.1298828125	58.327698	0.0	65.62252	2.9216812
184	2023-11-26	1101	abu-dhabi	yas-marina	24.499120712280273	54.615386962890625	75.9401	0.0	59.911987	5.234093
185	2024-03-02	1102	bahrain	bahrain	26.045692443847656	50.514225006103516	62.1545	0.0	54.692993	6.623844
186	2024-03-09	1103	saudi-arabia	jeddah	21.546571731567383	39.20245361328125	74.79335	0.0	57.659718	10.795018
187	2024-03-24	1104	australia	melbourne	-37.85588836669922	145.01339721679688	61.3169	0.0	66.55422	8.792985
188	2024-04-07	1105	japan	suzuka	34.833038330078125	136.5399169921875	60.715252	0.011811024	80.10418	3.4413755
189	2024-04-21	1106	china	shanghai	31.318099975585938	121.21573638916016	61.17125	0.06692914	82.95255	4.336858
190	2024-05-05	1107	miami	miami	25.975393295288086	-80.26229858398438	77.4668	0.011811024	71.67908	8.07297
191	2024-05-19	1108	emilia-romagna	imola	44.32337188720703	11.697248458862305	65.7101	0.007874016	78.36812	3.5905008
192	2024-05-26	1109	monaco	monaco	43.760982513427734	7.477341651916504	64.43015	0.0	81.827736	2.9042845
193	2024-06-09	1110	canada	montreal	45.51845169067383	-73.46939086914062	61.779053	0.17322835	76.02021	11.7414055
194	2024-06-23	1111	spain	catalunya	41.581722259521484	2.207792282104492	67.9457	0.11023622	79.47461	5.0117617
195	2024-06-30	1112	austria	spielberg	47.205623626708984	14.828710556030273	72.77885	0.0	68.82165	4.227024
