year	round	event_name	driver	num_stints	starting_compound	avg_stint_length	max_stint_length	avg_tire_degradation_sec	soft_ratio	used_hard	used_medium	used_soft	total_laps	total_race_laps
2019	4	Azerbaijan Grand Prix	SAI	2	SOFT	25.5	39	-2.7920000000000016	0.2352941176470588	0	1	1	51	51
2019	4	Azerbaijan Grand Prix	RUS	3	MEDIUM	16.333333333333332	25	-0.3042222222222221	0.2244897959183673	0	1	1	49	51
2019	4	Azerbaijan Grand Prix	RAI	2	SOFT	25.0	44	-4.239000000000011	0.12	0	1	1	50	51
2019	4	Azerbaijan Grand Prix	BOT	2	SOFT	25.5	39	-3.2111666666666707	0.2352941176470588	0	1	1	51	51
2019	4	Azerbaijan Grand Prix	GRO	2	MEDIUM	19.0	34	-5.036666666666662	0.1052631578947368	0	1	1	38	51
2019	4	Azerbaijan Grand Prix	KUB	4	MEDIUM	12.25	19	-4.302166666666668	0.1428571428571428	0	1	1	49	51
2019	4	Azerbaijan Grand Prix	GIO	2	SOFT	25.0	43	-3.234666666666662	0.14	0	1	1	50	51
2019	5	Spanish Grand Prix	GAS	3	SOFT	22.0	24	-11.669555555555556	0.6363636363636364	0	1	1	66	66
2019	5	Spanish Grand Prix	PER	3	SOFT	22.0	24	-18.29622222222224	0.6818181818181818	0	1	1	66	66
2019	5	Spanish Grand Prix	LEC	3	SOFT	22.0	25	-15.070888888888888	0.3787878787878788	1	1	1	66	66
2019	5	Spanish Grand Prix	STR	2	MEDIUM	22.5	23	-5.433499999999995	0.5111111111111111	0	1	1	45	66
2019	5	Spanish Grand Prix	MAG	3	SOFT	22.0	23	-12.429888888888875	0.6666666666666666	0	1	1	66	66
2019	5	Spanish Grand Prix	ALB	3	SOFT	22.0	25	-16.777888888888885	0.3787878787878788	0	1	1	66	66
2019	5	Spanish Grand Prix	KVY	3	SOFT	22.0	24	-13.577111111111114	0.3181818181818182	0	1	1	66	66
2019	5	Spanish Grand Prix	HUL	2	MEDIUM	33.0	35	-6.599333333333334	0.4696969696969697	0	1	1	66	66
2019	5	Spanish Grand Prix	RIC	3	SOFT	22.0	24	-19.800666666666668	0.3636363636363636	1	1	1	66	66
2019	5	Spanish Grand Prix	VER	3	SOFT	22.0	23	-7.970222222222223	0.6515151515151515	0	1	1	66	66
2019	5	Spanish Grand Prix	NOR	2	SOFT	22.5	26	-5.07566666666667	0.5777777777777777	0	1	1	45	66
2019	5	Spanish Grand Prix	HAM	3	SOFT	22.0	27	-19.49088888888889	0.7121212121212122	0	1	1	66	66
2019	5	Spanish Grand Prix	VET	3	SOFT	22.0	26	-4.693555555555548	0.2878787878787879	0	1	1	66	66
2019	5	Spanish Grand Prix	SAI	3	SOFT	22.0	24	-4.257888888888895	0.6666666666666666	0	1	1	66	66
2019	5	Spanish Grand Prix	RUS	3	MEDIUM	21.666666666666668	32	-15.478111111111104	0.1846153846153846	0	1	1	65	66
2019	5	Spanish Grand Prix	RAI	3	MEDIUM	22.0	28	-15.326111111111125	0.3181818181818182	1	1	1	66	66
2019	5	Spanish Grand Prix	BOT	3	SOFT	22.0	26	-16.867444444444445	0.7121212121212122	0	1	1	66	66
2019	5	Spanish Grand Prix	GRO	3	SOFT	22.0	26	-9.99355555555556	0.696969696969697	0	1	1	66	66
2019	5	Spanish Grand Prix	KUB	3	MEDIUM	21.666666666666668	31	-11.928111111111113	0.2	0	1	1	65	66
2019	5	Spanish Grand Prix	GIO	3	SOFT	22.0	35	-6.566111111111113	0.4696969696969697	1	0	1	66	66
2019	6	Monaco Grand Prix	HAM	2	SOFT	39.0	67	-14.834000000000003	0.141025641025641	0	1	1	78	78
2019	6	Monaco Grand Prix	VET	2	SOFT	39.0	67	-13.487166666666669	0.141025641025641	1	0	1	78	78
2019	6	Monaco Grand Prix	BOT	3	SOFT	26.0	66	-5.263833333333331	0.141025641025641	1	1	1	78	78
2019	6	Monaco Grand Prix	VER	2	SOFT	39.0	67	-13.262999999999998	0.141025641025641	1	0	1	78	78
2019	6	Monaco Grand Prix	GAS	3	SOFT	26.0	35	0.9188888888888964	0.5512820512820513	0	1	1	78	78
2019	6	Monaco Grand Prix	SAI	2	SOFT	39.0	48	0.1204999999999998	0.3846153846153846	0	1	1	78	78
2019	6	Monaco Grand Prix	KVY	2	SOFT	39.0	46	-0.7213333333333338	0.4102564102564102	0	1	1	78	78
2019	6	Monaco Grand Prix	ALB	2	SOFT	39.0	40	1.062666666666665	0.5128205128205128	0	1	1	78	78
2019	6	Monaco Grand Prix	RIC	2	SOFT	39.0	67	-5.996333333333332	0.141025641025641	0	1	1	78	78
2019	6	Monaco Grand Prix	GRO	2	SOFT	39.0	50	-0.8099999999999952	0.6410256410256411	0	1	1	78	78
2019	6	Monaco Grand Prix	NOR	2	MEDIUM	39.0	47	-0.6211666666666673	0.3974358974358974	0	1	1	78	78
2019	6	Monaco Grand Prix	PER	2	MEDIUM	38.5	66	-2.343166666666661	0.0	1	1	0	77	78
2019	6	Monaco Grand Prix	HUL	2	MEDIUM	38.5	68	-6.003333333333352	0.0	1	1	0	77	78
2019	6	Monaco Grand Prix	MAG	2	SOFT	38.5	66	-3.461333333333343	0.1428571428571428	0	1	1	77	78
2019	6	Monaco Grand Prix	RUS	2	MEDIUM	38.5	67	-6.461000000000006	0.0	1	1	0	77	78
2019	6	Monaco Grand Prix	STR	2	MEDIUM	38.5	40	-0.2341666666666597	0.0	1	1	0	77	78
2019	6	Monaco Grand Prix	RAI	2	SOFT	38.5	46	-0.0306666666666615	0.5974025974025974	0	1	1	77	78
2019	6	Monaco Grand Prix	KUB	2	MEDIUM	38.5	56	-0.4176666666666691	0.0	1	1	0	77	78
2019	6	Monaco Grand Prix	GIO	2	SOFT	38.0	44	3.150166666666664	0.5789473684210527	0	1	1	76	78
2019	6	Monaco Grand Prix	LEC	3	MEDIUM	5.666666666666667	9	5.4325000000000045	0.0588235294117647	1	1	1	17	78
2019	7	Canadian Grand Prix	GAS	2	SOFT	34.5	62	0.975833333333334	0.1014492753623188	1	0	1	69	70
2019	7	Canadian Grand Prix	PER	2	MEDIUM	34.5	58	-0.0063333333333162	0.0	1	1	0	69	70
2019	7	Canadian Grand Prix	LEC	2	MEDIUM	35.0	37	0.5938333333333432	0.0	1	1	0	70	70
2019	7	Canadian Grand Prix	STR	2	HARD	34.5	45	-0.7549999999999955	0.0	1	1	0	69	70
2019	7	Canadian Grand Prix	MAG	2	HARD	34.0	39	-0.8443333333333314	0.0	1	1	0	68	70
2019	7	Canadian Grand Prix	ALB	2	MEDIUM	30.0	59	-1.4806666666666786	0.0	1	1	0	60	70
2019	7	Canadian Grand Prix	KVY	2	MEDIUM	34.5	57	-0.2090000000000031	0.0	1	1	0	69	70
2019	7	Canadian Grand Prix	HUL	2	SOFT	34.5	53	0.1005000000000109	0.2318840579710145	1	0	1	69	70
2019	7	Canadian Grand Prix	RIC	2	SOFT	34.5	61	1.058166666666665	0.1159420289855072	1	0	1	69	70
2019	7	Canadian Grand Prix	VER	2	HARD	35.0	48	-0.2606666666666584	0.0	1	1	0	70	70
2019	7	Canadian Grand Prix	NOR	1	SOFT	9.0	9	0.0073333333333209	1.0	0	0	1	9	70
2019	7	Canadian Grand Prix	HAM	2	MEDIUM	35.0	42	1.4109999999999945	0.0	1	1	0	70	70
2019	7	Canadian Grand Prix	VET	2	MEDIUM	35.0	44	1.5521666666666718	0.0	1	1	0	70	70
2019	7	Canadian Grand Prix	SAI	2	SOFT	34.5	65	0.5136666666666656	0.0579710144927536	1	0	1	69	70
2019	7	Canadian Grand Prix	RUS	2	MEDIUM	34.0	59	0.492999999999995	0.0	1	1	0	68	70
2019	7	Canadian Grand Prix	RAI	3	MEDIUM	23.0	52	1.6254444444444405	0.1594202898550724	1	1	1	69	70
2019	7	Canadian Grand Prix	BOT	3	MEDIUM	23.33333333333333	37	2.701500000000003	0.0428571428571428	1	1	1	70	70
2019	7	Canadian Grand Prix	GRO	2	MEDIUM	34.5	35	-1.5789999999999935	0.0	1	1	0	69	70
2019	7	Canadian Grand Prix	KUB	3	MEDIUM	22.33333333333333	29	1.3072222222222225	0.0	1	1	0	67	70
2019	7	Canadian Grand Prix	GIO	2	HARD	34.5	36	-0.8106666666666698	0.0	1	1	0	69	70
2019	8	French Grand Prix	HAM	2	MEDIUM	26.5	29	0.970499999999987	0.0	1	1	0	53	53
2019	8	French Grand Prix	BOT	2	MEDIUM	26.5	30	0.6516666666666708	0.0	1	1	0	53	53
2019	8	French Grand Prix	LEC	2	MEDIUM	26.5	32	0.0968333333333291	0.0	1	1	0	53	53
2019	8	French Grand Prix	VER	2	MEDIUM	26.5	33	0.6090000000000089	0.0	1	1	0	53	53
2019	8	French Grand Prix	VET	3	MEDIUM	17.666666666666668	26	4.556666666666672	0.0377358490566037	1	1	1	53	53
2019	8	French Grand Prix	SAI	2	MEDIUM	26.5	34	-0.2510000000000048	0.0	1	1	0	53	53
2019	8	French Grand Prix	RAI	2	HARD	26.0	31	-0.4969999999999928	0.0	1	1	0	52	53
2019	8	French Grand Prix	HUL	2	HARD	26.0	34	-0.5981666666666641	0.0	1	1	0	52	53
2019	8	French Grand Prix	NOR	2	MEDIUM	26.0	34	1.501166666666677	0.0	1	1	0	52	53
2019	8	French Grand Prix	GAS	2	SOFT	26.0	35	-0.5549999999999997	0.3269230769230769	1	0	1	52	53
2019	8	French Grand Prix	RIC	2	MEDIUM	26.0	36	-0.0065000000000097	0.0	1	1	0	52	53
2019	8	French Grand Prix	PER	2	MEDIUM	26.0	34	0.7109999999999914	0.0	1	1	0	52	53
2019	8	French Grand Prix	STR	2	HARD	26.0	39	-0.5884999999999962	0.0	1	1	0	52	53
2019	8	French Grand Prix	KVY	2	HARD	26.0	32	-1.9308333333333323	0.0	1	1	0	52	53
2019	8	French Grand Prix	ALB	2	MEDIUM	26.0	27	-1.7674999999999983	0.0	1	1	0	52	53
2019	8	French Grand Prix	GIO	3	SOFT	17.333333333333332	27	2.003222222222225	0.1346153846153846	1	1	1	52	53
2019	8	French Grand Prix	MAG	2	MEDIUM	26.0	36	-0.1783333333333416	0.0	1	1	0	52	53
2019	8	French Grand Prix	KUB	2	MEDIUM	25.5	27	-1.5194999999999863	0.0	1	1	0	51	53
2019	8	French Grand Prix	RUS	3	MEDIUM	17.0	25	0.7235555555555445	0.0	1	1	0	51	53
2019	8	French Grand Prix	GRO	2	HARD	22.5	31	-1.4565000000000057	0.0	1	1	0	45	53
2019	9	Austrian Grand Prix	VER	2	MEDIUM	35.5	40	-4.414333333333339	0.0	1	1	0	71	71
2019	9	Austrian Grand Prix	LEC	2	SOFT	35.5	49	-2.694166666666675	0.3098591549295774	1	0	1	71	71
2019	9	Austrian Grand Prix	BOT	2	MEDIUM	35.5	50	-2.8065	0.0	1	1	0	71	71
2019	9	Austrian Grand Prix	VET	3	SOFT	23.666666666666668	29	-4.757777777777771	0.5915492957746479	1	0	1	71	71
2019	9	Austrian Grand Prix	HAM	2	MEDIUM	35.5	41	-4.348000000000006	0.0	1	1	0	71	71
2019	9	Austrian Grand Prix	NOR	2	SOFT	35.0	45	-3.566499999999998	0.3571428571428571	0	1	1	70	71
2019	9	Austrian Grand Prix	GAS	2	SOFT	35.0	45	-3.859333333333332	0.3571428571428571	1	0	1	70	71
2019	9	Austrian Grand Prix	SAI	2	MEDIUM	35.0	41	-3.778333333333329	0.0	1	1	0	70	71
2019	9	Austrian Grand Prix	RAI	2	SOFT	35.0	47	-3.0785000000000053	0.3285714285714285	1	0	1	70	71
2019	9	Austrian Grand Prix	GIO	2	SOFT	35.0	46	-3.8246666666666727	0.3428571428571428	1	0	1	70	71
2019	9	Austrian Grand Prix	PER	2	MEDIUM	35.0	42	-4.133333333333326	0.0	1	1	0	70	71
2019	9	Austrian Grand Prix	RIC	2	MEDIUM	35.0	46	-5.028833333333331	0.3428571428571428	0	1	1	70	71
2019	9	Austrian Grand Prix	HUL	2	MEDIUM	35.0	44	-4.44916666666667	0.0	1	1	0	70	71
2019	9	Austrian Grand Prix	STR	2	MEDIUM	35.0	45	-4.264833333333336	0.0	1	1	0	70	71
2019	9	Austrian Grand Prix	ALB	2	MEDIUM	35.0	35	-4.770166666666668	0.0	1	1	0	70	71
2019	9	Austrian Grand Prix	GRO	2	MEDIUM	35.0	36	-5.121666666666656	0.0	1	1	0	70	71
2019	9	Austrian Grand Prix	KVY	2	MEDIUM	35.0	38	-5.274166666666659	0.0	1	1	0	70	71
2019	9	Austrian Grand Prix	RUS	2	MEDIUM	34.5	42	-5.185833333333335	0.0	1	1	0	69	71
2019	9	Austrian Grand Prix	MAG	4	SOFT	17.25	49	-3.4198888888888868	0.2608695652173913	1	0	1	69	71
2019	9	Austrian Grand Prix	KUB	2	MEDIUM	34.0	49	-4.326666666666661	0.0	1	1	0	68	71
2019	10	British Grand Prix	GAS	2	MEDIUM	26.0	40	-5.641333333333328	0.0	1	1	0	52	52
2019	10	British Grand Prix	PER	4	MEDIUM	12.75	22	-8.99788888888889	0.5294117647058824	1	1	1	51	52
2019	10	British Grand Prix	LEC	3	SOFT	17.333333333333332	31	-8.055555555555548	0.25	1	1	1	52	52
2019	10	British Grand Prix	STR	3	MEDIUM	17.333333333333332	26	-7.036000000000001	0.25	1	1	1	52	52
2019	10	British Grand Prix	MAG	2	SOFT	3.0	5		0.1666666666666666	1	0	1	6	52
2019	10	British Grand Prix	ALB	2	SOFT	26.0	39	-5.048333333333325	0.25	0	1	1	52	52
2019	10	British Grand Prix	KVY	3	SOFT	17.333333333333332	31	-3.2433333333333345	0.2307692307692307	1	1	1	52	52
2019	10	British Grand Prix	HUL	2	SOFT	26.0	39	-5.671333333333315	0.25	1	0	1	52	52
2019	10	British Grand Prix	RIC	3	SOFT	17.333333333333332	32	-13.48077777777778	0.2307692307692307	1	1	1	52	52
2019	10	British Grand Prix	VER	3	MEDIUM	17.333333333333332	32	-16.027777777777786	0.0	1	1	0	52	52
2019	10	British Grand Prix	NOR	3	SOFT	17.333333333333332	22	-6.290888888888901	0.25	1	1	1	52	52
2019	10	British Grand Prix	HAM	2	MEDIUM	26.0	32	-17.398666666666664	0.0	1	1	0	52	52
2019	10	British Grand Prix	VET	3	SOFT	17.0	20	-16.763111111111105	0.392156862745098	1	1	1	51	52
2019	10	British Grand Prix	SAI	2	MEDIUM	26.0	32	-20.6675	0.0	1	1	0	52	52
2019	10	British Grand Prix	RUS	2	MEDIUM	25.5	30	-0.2220000000000013	0.0	1	1	0	51	52
2019	10	British Grand Prix	RAI	2	MEDIUM	26.0	35	-12.822833333333342	0.0	1	1	0	52	52
2019	10	British Grand Prix	BOT	3	MEDIUM	17.333333333333332	29	-5.052333333333347	0.1346153846153846	0	1	1	52	52
2019	10	British Grand Prix	GRO	2	SOFT	4.5	8	-7.950000000000017	0.1111111111111111	1	0	1	9	52
2019	10	British Grand Prix	KUB	2	MEDIUM	25.5	31	-9.632000000000012	0.0	1	1	0	51	52
2019	10	British Grand Prix	GIO	1	MEDIUM	19.0	19	-4.674333333333337	0.0	0	1	0	19	52
2019	11	German Grand Prix	GAS	5	WET	12.4	23	-5.082666666666664	0.2903225806451613	0	0	1	62	64
2019	11	German Grand Prix	PER	1	WET	2.0	2		0.0	0	0	0	2	64
2019	11	German Grand Prix	LEC	3	WET	9.0	12	-6.501666666666665	0.0	0	0	0	27	64
2019	11	German Grand Prix	STR	6	WET	10.666666666666666	20	-12.239500000000003	0.3125	0	1	1	64	64
2019	11	German Grand Prix	MAG	7	WET	9.142857142857142	13	0.2237777777777765	0.421875	0	0	1	64	64
2019	11	German Grand Prix	ALB	5	WET	12.8	25	-11.099777777777769	0.296875	0	0	1	64	64
2019	11	German Grand Prix	KVY	5	WET	12.8	22	-5.50533333333334	0.34375	0	0	1	64	64
2019	11	German Grand Prix	HUL	4	WET	10.0	14	-13.276333333333335	0.0	0	0	0	40	64
2019	11	German Grand Prix	RIC	2	WET	7.0	11	-17.769999999999982	0.0	0	0	0	14	64
2019	11	German Grand Prix	VER	6	WET	10.666666666666666	22	-22.137555555555547	0.28125	0	1	1	64	64
2019	11	German Grand Prix	NOR	2	WET	12.5	19	-3.2413333333333227	0.0	0	0	0	25	64
2019	11	German Grand Prix	HAM	7	WET	9.142857142857142	25	-14.12049999999999	0.28125	0	0	1	64	64
2019	11	German Grand Prix	VET	6	WET	10.666666666666666	21	-15.458166666666669	0.34375	0	0	1	64	64
2019	11	German Grand Prix	SAI	4	WET	16.0	24	-7.016666666666676	0.28125	0	0	1	64	64
2019	11	German Grand Prix	RUS	6	WET	10.666666666666666	17	-2.359777777777781	0.265625	0	0	1	64	64
2019	11	German Grand Prix	RAI	5	WET	12.8	23	-12.710111111111113	0.265625	0	1	1	64	64
2019	11	German Grand Prix	BOT	5	WET	11.4	23	-16.76799999999999	0.1929824561403508	0	1	1	57	64
2019	11	German Grand Prix	GRO	6	WET	10.666666666666666	23	-15.77066666666667	0.3125	0	0	1	64	64
2019	11	German Grand Prix	KUB	6	WET	10.666666666666666	16	-0.2460000000000093	0.28125	0	0	1	64	64
2019	11	German Grand Prix	GIO	5	WET	12.8	23	-10.445222222222222	0.265625	0	1	1	64	64
2019	12	Hungarian Grand Prix	HAM	3	MEDIUM	23.33333333333333	31	0.4809999999999992	0.0	1	1	0	70	70
2019	12	Hungarian Grand Prix	VER	3	MEDIUM	23.33333333333333	42	-2.3583333333333414	0.0428571428571428	1	1	1	70	70
2019	12	Hungarian Grand Prix	VET	2	MEDIUM	35.0	39	-3.590833333333329	0.4428571428571428	0	1	1	70	70
2019	12	Hungarian Grand Prix	LEC	2	MEDIUM	35.0	43	-2.878999999999998	0.0	1	1	0	70	70
2019	12	Hungarian Grand Prix	SAI	2	SOFT	34.5	40	-4.985333333333337	0.4202898550724637	1	0	1	69	70
2019	12	Hungarian Grand Prix	GAS	2	MEDIUM	34.5	41	-5.166666666666664	0.0	1	1	0	69	70
2019	12	Hungarian Grand Prix	RAI	2	SOFT	34.5	40	-5.603499999999997	0.4202898550724637	0	1	1	69	70
2019	12	Hungarian Grand Prix	BOT	3	MEDIUM	23.0	41	-7.590000000000003	0.0	1	1	0	69	70
2019	12	Hungarian Grand Prix	NOR	2	SOFT	34.5	41	-6.174166666666665	0.4057971014492754	1	0	1	69	70
2019	12	Hungarian Grand Prix	ALB	2	MEDIUM	34.5	41	-6.431166666666663	0.0	1	1	0	69	70
2019	12	Hungarian Grand Prix	PER	2	MEDIUM	34.5	51	-4.647499999999994	0.0	1	1	0	69	70
2019	12	Hungarian Grand Prix	HUL	2	MEDIUM	34.5	36	-4.919499999999985	0.4782608695652174	0	1	1	69	70
2019	12	Hungarian Grand Prix	MAG	2	MEDIUM	34.5	38	-6.098166666666657	0.4492753623188406	0	1	1	69	70
2019	12	Hungarian Grand Prix	RIC	2	HARD	34.5	46	-6.145499999999991	0.3333333333333333	1	0	1	69	70
2019	12	Hungarian Grand Prix	KVY	2	MEDIUM	34.0	47	-4.817499999999996	0.0	1	1	0	68	70
2019	12	Hungarian Grand Prix	RUS	2	MEDIUM	34.0	52	-4.625	0.0	1	1	0	68	70
2019	12	Hungarian Grand Prix	STR	3	MEDIUM	22.666666666666668	34	-4.190222222222218	0.2647058823529412	1	1	1	68	70
2019	12	Hungarian Grand Prix	GIO	2	MEDIUM	34.0	53	-4.45366666666667	0.0	1	1	0	68	70
2019	12	Hungarian Grand Prix	KUB	2	MEDIUM	33.5	49	-5.985000000000014	0.0	1	1	0	67	70
2019	12	Hungarian Grand Prix	GRO	2	SOFT	24.5	30	-2.6308333333333422	0.3877551020408163	1	0	1	49	70
2019	13	Belgian Grand Prix	GAS	2	SOFT	22.0	31	-9.000499999999981	0.2954545454545454	0	1	1	44	44
2019	13	Belgian Grand Prix	PER	2	SOFT	22.0	29	-8.949999999999989	0.3409090909090909	0	1	1	44	44
2019	13	Belgian Grand Prix	LEC	2	SOFT	22.0	23	-5.890666666666661	0.4772727272727273	0	1	1	44	44
2019	13	Belgian Grand Prix	STR	3	SOFT	14.666666666666666	16	-7.24966666666667	0.6363636363636364	0	1	1	44	44
2019	13	Belgian Grand Prix	MAG	2	SOFT	21.5	25	-7.426999999999992	0.5813953488372093	0	1	1	43	44
2019	13	Belgian Grand Prix	ALB	2	MEDIUM	22.0	23	-9.99866666666665	0.4772727272727273	0	1	1	44	44
2019	13	Belgian Grand Prix	KVY	2	MEDIUM	22.0	24	-9.375666666666676	0.4545454545454545	0	1	1	44	44
2019	13	Belgian Grand Prix	HUL	3	SOFT	14.666666666666666	20	-7.066000000000007	0.5454545454545454	0	1	1	44	44
2019	13	Belgian Grand Prix	RIC	2	SOFT	21.5	42	3.838000000000008	1.0	0	0	1	43	44
2019	13	Belgian Grand Prix	VER	1	SOFT	1.0	1		1.0	0	0	1	1	44
2019	13	Belgian Grand Prix	NOR	2	SOFT	22.0	25	-7.066166666666653	0.4318181818181818	0	1	1	44	44
2019	13	Belgian Grand Prix	HAM	2	SOFT	22.0	22	-7.143166666666659	0.5	0	1	1	44	44
2019	13	Belgian Grand Prix	VET	3	SOFT	14.666666666666666	18	-4.5796666666666725	0.5909090909090909	0	1	1	44	44
2019	13	Belgian Grand Prix	SAI	1	SOFT	1.0	1		1.0	0	0	1	1	44
2019	13	Belgian Grand Prix	RUS	2	MEDIUM	21.5	30	-9.45716666666666	0.3023255813953488	0	1	1	43	44
2019	13	Belgian Grand Prix	RAI	4	SOFT	10.75	29	-2.0771666666666637	0.3023255813953488	0	1	1	43	44
2019	13	Belgian Grand Prix	BOT	2	SOFT	22.0	23	-6.281666666666659	0.5227272727272727	0	1	1	44	44
2019	13	Belgian Grand Prix	GRO	2	SOFT	21.5	27	-6.088833333333319	0.3720930232558139	0	1	1	43	44
2019	13	Belgian Grand Prix	KUB	2	MEDIUM	21.5	31	-10.854333333333308	0.2790697674418604	0	1	1	43	44
2019	13	Belgian Grand Prix	GIO	2	MEDIUM	21.5	29	-10.082499999999996	0.3255813953488372	0	1	1	43	44
2019	14	Italian Grand Prix	GAS	2	MEDIUM	26.0	28	-7.182833333333328	0.4615384615384615	0	1	1	52	53
2019	14	Italian Grand Prix	PER	2	MEDIUM	26.5	28	-7.774333333333331	0.4716981132075472	0	1	1	53	53
2019	14	Italian Grand Prix	LEC	2	SOFT	26.5	33	-3.4609999999999985	0.3773584905660377	1	0	1	53	53
2019	14	Italian Grand Prix	STR	3	SOFT	17.333333333333332	30	-3.5091111111111246	0.4230769230769231	0	1	1	52	53
2019	14	Italian Grand Prix	MAG	3	SOFT	14.333333333333334	20	-2.836555555555558	0.6744186046511628	0	1	1	43	53
2019	14	Italian Grand Prix	ALB	2	SOFT	26.5	27	-8.944166666666675	0.490566037735849	0	1	1	53	53
2019	14	Italian Grand Prix	KVY	2	MEDIUM	15.0	28	0.5849999999999937	0.0666666666666666	0	1	1	30	53
2019	14	Italian Grand Prix	HUL	2	SOFT	26.5	29	-5.47733333333332	0.5471698113207547	0	1	1	53	53
2019	14	Italian Grand Prix	RIC	2	SOFT	26.5	30	-3.699500000000015	0.5660377358490566	0	1	1	53	53
2019	14	Italian Grand Prix	VER	3	MEDIUM	17.666666666666668	26	-13.2885	0.490566037735849	0	1	1	53	53
2019	14	Italian Grand Prix	NOR	2	MEDIUM	26.0	29	-4.898499999999991	0.0	1	1	0	52	53
2019	14	Italian Grand Prix	HAM	3	SOFT	17.666666666666668	30	-2.265833333333333	0.4339622641509434	0	1	1	53	53
2019	14	Italian Grand Prix	VET	4	SOFT	13.0	29	-4.28008333333333	0.1153846153846153	1	1	1	52	53
2019	14	Italian Grand Prix	SAI	1	SOFT	27.0	27	-1.2456666666666791	1.0	0	0	1	27	53
2019	14	Italian Grand Prix	RUS	2	MEDIUM	26.0	29	-4.976833333333339	0.0	1	1	0	52	53
2019	14	Italian Grand Prix	RAI	3	MEDIUM	17.333333333333332	26	-8.860111111111115	0.5	0	1	1	52	53
2019	14	Italian Grand Prix	BOT	2	SOFT	26.5	27	-5.470333333333329	0.5094339622641509	0	1	1	53	53
2019	14	Italian Grand Prix	GRO	3	SOFT	17.333333333333332	23	-2.789333333333327	0.5769230769230769	0	1	1	52	53
2019	14	Italian Grand Prix	KUB	3	MEDIUM	17.0	29	-4.283777777777776	0.2941176470588235	0	1	1	51	53
2019	14	Italian Grand Prix	GIO	2	SOFT	26.0	31	-4.231333333333346	0.4038461538461538	0	1	1	52	53
2019	15	Singapore Grand Prix	GAS	2	HARD	30.5	32	-4.450000000000017	0.0	1	1	0	61	61
2019	15	Singapore Grand Prix	PER	2	MEDIUM	21.5	30	1.5933333333333335	0.0	1	1	0	43	61
2019	15	Singapore Grand Prix	LEC	2	SOFT	30.5	41	-2.4978333333333325	0.3278688524590163	1	0	1	61	61
2019	15	Singapore Grand Prix	STR	4	MEDIUM	15.25	31	1.1730000000000018	0.3278688524590163	1	1	1	61	61
2019	15	Singapore Grand Prix	MAG	3	MEDIUM	20.33333333333333	38	-0.3626666666666764	0.081967213114754	1	1	1	61	61
2019	15	Singapore Grand Prix	ALB	2	SOFT	30.5	41	-3.0923333333333147	0.3278688524590163	1	0	1	61	61
2019	15	Singapore Grand Prix	KVY	3	MEDIUM	20.33333333333333	25	-0.6713333333333319	0.4098360655737705	1	1	1	61	61
2019	15	Singapore Grand Prix	HUL	3	SOFT	20.33333333333333	35	-5.032999999999994	0.0163934426229508	1	1	1	61	61
2019	15	Singapore Grand Prix	RIC	2	MEDIUM	30.5	34	-4.4838333333333225	0.0	1	1	0	61	61
2019	15	Singapore Grand Prix	VER	2	SOFT	30.5	42	-2.4935000000000045	0.3114754098360656	1	0	1	61	61
2019	15	Singapore Grand Prix	NOR	2	SOFT	30.5	41	-4.266333333333343	0.3278688524590163	1	0	1	61	61
2019	15	Singapore Grand Prix	HAM	2	SOFT	30.5	35	-3.195833333333333	0.4262295081967213	1	0	1	61	61
2019	15	Singapore Grand Prix	VET	2	SOFT	30.5	42	-2.901999999999994	0.3114754098360656	1	0	1	61	61
2019	15	Singapore Grand Prix	SAI	3	SOFT	20.33333333333333	34	2.829666666666668	0.0163934426229508	1	1	1	61	61
2019	15	Singapore Grand Prix	RUS	2	MEDIUM	17.5	34	-9.704666666666654	0.0	1	1	0	35	61
2019	15	Singapore Grand Prix	RAI	2	MEDIUM	25.0	35	0.3436666666666781	0.0	1	1	0	50	61
2019	15	Singapore Grand Prix	BOT	2	SOFT	30.5	39	-4.382333333333328	0.360655737704918	1	0	1	61	61
2019	15	Singapore Grand Prix	GRO	3	MEDIUM	20.33333333333333	26	-7.035555555555551	0.4262295081967213	1	1	1	61	61
2019	15	Singapore Grand Prix	KUB	3	MEDIUM	20.33333333333333	23	-4.326333333333319	0.0	1	1	0	61	61
2019	15	Singapore Grand Prix	GIO	3	MEDIUM	20.33333333333333	34	-7.659499999999994	0.4098360655737705	1	1	1	61	61
2019	16	Russian Grand Prix	HAM	2	MEDIUM	26.5	28	-9.41416666666668	0.4716981132075472	0	1	1	53	53
2019	16	Russian Grand Prix	BOT	2	MEDIUM	26.5	28	-16.51366666666668	0.4716981132075472	0	1	1	53	53
2019	16	Russian Grand Prix	LEC	3	SOFT	17.666666666666668	22	0.4111111111111067	0.8301886792452831	0	1	1	53	53
2019	16	Russian Grand Prix	VER	2	SOFT	26.5	28	-20.498166666666656	0.5283018867924528	0	1	1	53	53
2019	16	Russian Grand Prix	ALB	2	MEDIUM	26.5	29	-1.0233333333333403	0.4528301886792453	0	1	1	53	53
2019	16	Russian Grand Prix	SAI	2	SOFT	26.5	32	-9.51866666666666	0.3962264150943396	0	1	1	53	53
2019	16	Russian Grand Prix	PER	2	SOFT	26.5	30	-11.037333333333343	0.4339622641509434	0	1	1	53	53
2019	16	Russian Grand Prix	NOR	2	SOFT	26.5	33	-9.918500000000016	0.3773584905660377	0	1	1	53	53
