year	round	driver	fuel_corrected_pace_pct	race_pace_std	avg_lap_time_sec	best_5lap_avg_sec	laps_completed	total_race_laps	completion_pct
2019	21	GIO	-4.221156467688558	4.324872938568973	106.15707407407407	103.67640000000002	54	55	0.9818181818181818
2019	21	RUS	-4.671888056738171	3.585867787314349	106.36109259259256	103.2242	54	55	0.9818181818181818
2019	21	GAS	-3.531416806607557	1.2612033348214335	105.29726923076925	103.4042	52	55	0.9454545454545454
2019	21	KUB	-2.6146173117471188	3.3134716798476407	106.9711886792453	105.0224	53	55	0.9636363636363636
2019	21	STR	-2.954646410195356	5.377430918892073	106.9539777777778	103.7284	45	55	0.8181818181818182
2020	1	GAS	-3.579874475536604	13.32834268846583	77.53686363636365	69.4254	66	68	0.9705882352941176
2020	1	PER	-2.646579804560264	14.97673862233219	77.49086363636364	68.59700000000001	66	68	0.9705882352941176
2020	1	LEC	-4.026130036882516	14.5302395369106	77.35977272727274	68.092	66	68	0.9705882352941176
2020	1	STR	1.3788430876566238	2.2240853077262925	72.34753333333335	70.5164	15	68	0.2205882352941176
2020	1	MAG	-2.023287859997243	1.9604698520853807	71.85952631578947	70.8546	19	68	0.2794117647058823
2020	1	ALB	14.72754154760381	15.705629852238436	78.24327419354839	68.6702	62	68	0.9117647058823528
2020	1	KVY	0.5233025838929038	13.168957535968936	77.96240625	69.42280000000001	64	68	0.9411764705882352
2020	1	RIC	2.544291269985083	2.39645480961888	73.8795	70.72819999999999	12	68	0.1764705882352941
2020	1	OCO	-4.3464128355327	12.754708508581796	77.50027272727274	69.3686	66	68	0.9705882352941176
2020	1	VER	0.0	1.3395599090746209	76.82270000000001	69.441	10	68	0.1470588235294117
2020	1	NOR	-3.111654222969398	14.85131985912753	77.42278787878787	68.29220000000001	66	68	0.9705882352941176
2020	1	HAM	-2.8119075137926672	16.273424299156797	77.40769696969697	68.08739999999999	66	68	0.9705882352941176
2020	1	VET	-2.0924162139199827	13.229064084022363	77.64287878787877	69.60900000000001	66	68	0.9705882352941176
2020	1	SAI	-3.558748338132345	14.333904198166383	77.45319696969698	68.5664	66	68	0.9705882352941176
2020	1	LAT	-3.417954202229073	11.673672162819074	77.66481818181816	70.1374	66	68	0.9705882352941176
2020	1	RUS	-4.0149968437066414	11.25867514854499	74.34632558139536	69.87379999999999	43	68	0.6323529411764706
2020	1	RAI	6.087311256677178	11.082090366255754	75.56174468085106	69.26520000000001	47	68	0.6911764705882353
2020	1	BOT	-1.7794673527171376	16.60170550832342	77.28198507462686	68.0582	67	68	0.9852941176470588
2020	1	GRO	4.28745228582282	8.127933944249953	75.82711363636363	70.326	44	68	0.6470588235294118
2020	1	GIO	-4.1986028945736695	13.426298342593608	77.55839393939394	69.035	66	68	0.9705882352941176
2020	2	HAM	-14.40202785397233	8.535269470797651	70.00961971830986	67.5714	71	71	1.0
2020	2	BOT	-14.875531496900471	8.186254865465662	70.20284507042254	67.67439999999999	71	71	1.0
2020	2	VER	-11.51380940344734	8.590802796180602	70.48423943661972	67.9692	71	71	1.0
2020	2	ALB	-16.053273814696094	8.126968027555602	70.63497183098592	67.32079999999999	71	71	1.0
2020	2	NOR	-16.547328257445592	7.978708137361639	70.87539436619718	67.424	71	71	1.0
2020	2	PER	-14.626174151968865	8.15189635370143	70.88830985915494	67.353	71	71	1.0
2020	2	STR	-15.82201650151987	7.885788163830126	70.88923943661972	67.9502	71	71	1.0
2020	2	RIC	-15.595219265293212	7.991823786597454	70.89118309859157	67.94579999999999	71	71	1.0
2020	2	SAI	-12.892515106142415	8.572135548722478	71.2818	68.2252	70	71	0.9859154929577464
2020	2	KVY	-15.707832158376398	7.980543727750454	71.44191428571429	68.47099999999999	70	71	0.9859154929577464
2020	2	RAI	-15.755246966716612	8.089823234053187	71.55431428571428	68.6262	70	71	0.9859154929577464
2020	2	MAG	-15.775525175221675	7.884073324403412	71.5581857142857	68.4808	70	71	0.9859154929577464
2020	2	GRO	-15.68830418801787	8.110455239886951	71.56597142857142	68.4624	70	71	0.9859154929577464
2020	2	GIO	-14.819626040972835	7.924044622505252	71.6339	68.658	70	71	0.9859154929577464
2020	2	GAS	-15.39838566705434	8.16726542021559	71.84528571428571	68.1564	70	71	0.9859154929577464
2020	2	RUS	-15.443304137472818	7.85122058414402	72.07	68.8914	69	71	0.971830985915493
2020	2	LAT	-15.089781658323616	8.017494348950866	72.142	69.0714	68	71	0.9577464788732394
2020	2	OCO	-13.161404133822227	12.641170645834247	74.39816	69.5016	25	71	0.352112676056338
2020	3	HAM	-9.40504166373339	5.750150395846443	82.46390000000001	78.8784	70	70	1.0
2020	3	VER	-12.042213790280654	5.043600367933832	82.58821428571427	79.3084	70	70	1.0
2020	3	BOT	-14.67130010483844	6.16616693918072	82.59892857142857	78.1442	70	70	1.0
2020	3	STR	-13.242769739606944	6.053159106321304	83.28645714285715	79.3418	70	70	1.0
2020	3	ALB	-13.342121059018105	5.750147235642124	83.5827	79.848	70	70	1.0
2020	3	VET	-12.28408009068501	5.754052253306848	83.73856521739131	80.5432	69	70	0.9857142857142858
2020	3	PER	-12.897513568908083	5.7428292335012046	83.75505797101451	80.356	69	70	0.9857142857142858
2020	3	RIC	-13.059451555502976	5.740521880375364	83.76882608695651	79.8262	69	70	0.9857142857142858
2020	3	SAI	-14.060380592550745	5.840651678137286	83.97779710144927	79.6824	69	70	0.9857142857142858
2020	3	MAG	-11.420835600542809	5.754553057766036	83.94776811594204	80.6742	69	70	0.9857142857142858
2020	3	LEC	-11.34231354411723	5.5376439356651455	84.24582608695651	81.1942	69	70	0.9857142857142858
2020	3	KVY	-12.554081978809178	5.73778274825075	84.31626086956521	81.15299999999999	69	70	0.9857142857142858
2020	3	NOR	-13.257350315438629	5.916255557818505	84.32697101449276	80.288	69	70	0.9857142857142858
2020	3	OCO	-12.864025433570356	5.960460667596788	84.33966666666666	80.5068	69	70	0.9857142857142858
2020	3	RAI	-13.964518878077234	6.325207293821646	84.43591304347827	80.4312	69	70	0.9857142857142858
2020	3	GRO	-11.693276219439944	5.902037853893957	84.41879710144927	81.1208	69	70	0.9857142857142858
2020	3	GIO	-14.851108172017142	6.640335514032987	84.73491304347827	80.31060000000001	69	70	0.9857142857142858
2020	3	RUS	-14.379575945939314	6.223225175508402	84.75136231884059	80.37519999999999	69	70	0.9857142857142858
2020	3	LAT	-11.901639483412051	8.64909582516796	87.78792187500001	81.5472	64	70	0.9142857142857144
2020	3	GAS	-7.8717653006583	9.467079010972713	91.35153333333332	84.7396	15	70	0.2142857142857142
2020	4	GAS	-16.24688211061982	15.505379263366391	97.787	90.1282	48	52	0.9230769230769232
2020	4	LEC	-15.268207820938374	13.80888698011062	96.41602127659576	90.1796	47	52	0.903846153846154
2020	4	STR	-15.10448139185618	14.951056493721302	97.905125	90.6658	48	52	0.9230769230769232
2020	4	ALB	-15.163201276660905	13.079668786040616	96.67074468085109	89.02340000000001	47	52	0.903846153846154
2020	4	KVY	0.0	21.319613223769124	107.7563	93.4422	10	52	0.1923076923076923
2020	4	RIC	-16.06834640438726	15.8558368038179	97.54170833333336	89.7788	48	52	0.9230769230769232
2020	4	OCO	-16.245311125534457	15.522731663676264	97.67627083333332	89.8006	48	52	0.9230769230769232
2020	4	VER	-8.37628326000417	12.028593403749554	94.77019565217394	89.4608	46	52	0.8846153846153846
2020	4	NOR	-15.857127687518496	15.713575789269177	97.61110416666668	90.1568	48	52	0.9230769230769232
2020	4	HAM	-6.994326453475804	12.218198617082004	94.48141304347828	89.33	46	52	0.8846153846153846
2020	4	VET	-15.367058552499572	15.319007550252708	97.99839583333332	90.6644	48	52	0.9230769230769232
2020	4	SAI	-12.578049060610066	15.776526089453524	98.25364583333332	90.0932	48	52	0.9230769230769232
2020	4	LAT	-12.430238067550023	12.899369287599855	97.1373829787234	90.9338	47	52	0.903846153846154
2020	4	RUS	-11.579625935547714	12.977734676060466	97.0715319148936	91.1326	47	52	0.903846153846154
2020	4	RAI	-5.1345839736341095	11.721046640597075	97.76235555555554	91.8806	45	52	0.8653846153846154
2020	4	BOT	-3.219818712212886	12.257536828283367	95.46760869565216	89.5606	46	52	0.8846153846153846
2020	4	GRO	-12.672480011594484	13.397023836359352	97.19648936170212	90.0166	47	52	0.903846153846154
2020	4	GIO	-15.418571989713104	15.229085723725294	98.15508333333334	91.0584	48	52	0.9230769230769232
2020	5	VER	-2.9176132708043103	4.1139027034519655	91.96140384615386	89.547	52	52	1.0
2020	5	HAM	-2.8399287311679866	3.8683002397562114	92.17921153846154	89.20700000000001	52	52	1.0
2020	5	BOT	-1.0500628238082277	3.9843480025864073	92.33123076923076	90.0956	52	52	1.0
2020	5	LEC	-2.309894572299944	3.44496470057899	92.52465384615388	90.7072	52	52	1.0
2020	5	ALB	-6.063001639409162	4.366347401736726	92.71421153846156	89.79740000000001	52	52	1.0
2020	5	STR	-2.1654841685650426	3.8096848412155775	92.77944230769232	91.0018	52	52	1.0
2020	5	HUL	-0.298648847035426	4.7027160685893765	93.03738461538462	90.787	52	52	1.0
2020	5	OCO	-4.025510477968843	3.107861475071772	93.20703846153846	90.9798	52	52	1.0
2020	5	NOR	-3.091083633394677	4.369344310590526	93.22186538461538	90.9406	52	52	1.0
2020	5	KVY	-4.437407610916795	4.307078773320942	93.30119230769228	90.9452	52	52	1.0
2020	5	GAS	-5.369450265848971	4.420274550342792	93.31990384615384	90.4742	52	52	1.0
2020	5	VET	-4.972052202679568	4.35153140184286	93.37236538461538	90.8306	52	52	1.0
2020	5	SAI	-3.942628447168968	4.835157216657584	93.3858269230769	90.7594	52	52	1.0
2020	5	RIC	-1.6860945211530092	4.950052524794757	93.89498039215684	91.6492	51	52	0.9807692307692308
2020	5	RAI	-2.758445209636401	3.361254206150935	94.21641176470588	92.2706	51	52	0.9807692307692308
2020	5	GRO	-3.97013166802874	4.74293572233026	94.25896078431371	91.3044	51	52	0.9807692307692308
2020	5	GIO	-4.541274720295742	4.114940313542057	94.37268627450982	92.1148	51	52	0.9807692307692308
2020	5	RUS	-5.308064184324212	4.963441102815366	94.38998039215689	91.9038	51	52	0.9807692307692308
2020	5	LAT	-3.858903527411808	4.857462588782176	94.40188235294116	91.9184	51	52	0.9807692307692308
2020	5	MAG	-3.688238673670401	4.863886653577173	95.24102325581396	92.2814	43	52	0.8269230769230769
2020	6	HAM	-4.058092052030621	3.645916954007026	83.41331818181817	80.7826	66	66	1.0
2020	6	VER	-3.042674899791632	3.2068828331737294	83.77963636363637	81.6028	66	66	1.0
2020	6	BOT	-1.6757776526865455	4.042238168978487	84.09137878787878	81.5284	66	66	1.0
2020	6	STR	-3.281762665677146	3.436170299577856	85.02652307692307	82.432	65	66	0.9848484848484848
2020	6	PER	-2.7267564952819026	2.5908607240487957	84.99175384615386	82.87180000000001	65	66	0.9848484848484848
2020	6	SAI	-3.6981701574515538	3.4614190497086037	85.093	82.6748	65	66	0.9848484848484848
2020	6	VET	-2.705771813627983	2.7154350103412352	85.28943076923078	83.2458	65	66	0.9848484848484848
2020	6	ALB	-1.9951760102781104	3.356704483302522	85.30781538461538	83.034	65	66	0.9848484848484848
2020	6	GAS	-2.567864833334292	3.464204954490694	85.31687692307692	82.90060000000001	65	66	0.9848484848484848
2020	6	NOR	-3.4429573668066373	3.463346975899705	85.32544615384616	83.1722	65	66	0.9848484848484848
2020	6	RIC	-4.249457309702509	3.05396997965873	85.3406923076923	82.9802	65	66	0.9848484848484848
2020	6	KVY	-4.303908500072522	3.72361425462621	85.35381538461539	82.8296	65	66	0.9848484848484848
2020	6	OCO	-5.1797064337647125	3.1809767403766824	85.55703076923076	82.7338	65	66	0.9848484848484848
2020	6	RAI	-4.988680299142246	3.736224586021838	85.64126153846152	82.4538	65	66	0.9848484848484848
2020	6	MAG	-3.389620775863844	3.073283479438576	85.75953846153845	83.862	65	66	0.9848484848484848
2020	6	GIO	-5.300380262706328	3.79354383822496	85.77029230769232	82.4514	65	66	0.9848484848484848
2020	6	RUS	-3.1375246072534098	3.460953721011907	85.9177846153846	84.0256	65	66	0.9848484848484848
2020	6	LAT	-6.149477841465906	3.924207384560429	86.05151562500001	82.4548	64	66	0.9696969696969696
2020	6	GRO	0.4193697842021376	4.839700526357271	86.4835625	83.6038	64	66	0.9696969696969696
2020	6	LEC	8.086460454180454	8.44545850959565	87.67463157894734	85.1048	38	66	0.5757575757575758
2020	7	GAS	-3.395904573164501	2.8056297834499437	110.78865	108.2634	40	44	0.9090909090909092
2020	7	PER	-2.957415240162104	2.72228295204322	110.98085	109.09279999999998	40	44	0.9090909090909092
2020	7	LEC	-3.479920472961864	3.0363444237206454	111.755625	108.9276	40	44	0.9090909090909092
2020	7	STR	-1.7850488153484123	1.5365247868201866	110.8028	109.2678	40	44	0.9090909090909092
2020	7	MAG	-3.8820288295002174	8.290904501976692	114.04873809523806	109.0372	42	44	0.9545454545454546
2020	7	ALB	-1.5796215871202088	1.4741982471142985	110.4757	108.9064	40	44	0.9090909090909092
2020	7	KVY	-2.086768555918169	2.142507144918224	111.536825	109.8798	40	44	0.9090909090909092
2020	7	RIC	-2.730253107508647	1.490385022530961	109.78615	108.2494	40	44	0.9090909090909092
2020	7	OCO	-1.890345820037699	1.439851995376518	110.380775	108.886	40	44	0.9090909090909092
2020	7	VER	-0.8707057840772432	1.224204817527038	109.545725	108.5072	40	44	0.9090909090909092
2020	7	NOR	-3.5202293021717583	2.188195027168072	110.8106	108.835	40	44	0.9090909090909092
2020	7	HAM	-0.8315485697691364	1.0133818464264424	109.02305	108.0046	40	44	0.9090909090909092
2020	7	VET	-2.891609322663373	2.247855388176438	111.7055	110.3506	40	44	0.9090909090909092
2020	7	LAT	-5.939180056936444	8.060382330277912	113.85107142857144	108.6818	42	44	0.9545454545454546
2020	7	RAI	-3.310089205545505	2.1955536813321905	111.824	109.9488	40	44	0.9090909090909092
2020	7	BOT	-0.712731909560006	1.1156567561019377	109.27405	108.1342	40	44	0.9090909090909092
2020	7	GRO	-3.863347847750264	6.343626543019984	112.98319512195124	110.3658	41	44	0.9318181818181818
2020	8	GAS	-2.701208671357934	12.671899395681995	89.82058823529412	84.2276	51	53	0.9622641509433962
2020	8	SAI	-1.69099447938324	12.385029289411946	89.73515686274509	84.0578	51	53	0.9622641509433962
2020	8	STR	-2.668399213902772	13.431006326276172	89.9229411764706	84.11519999999999	51	53	0.9622641509433962
2020	8	NOR	-2.2518131459893898	11.841874646545191	89.87601960784315	84.2676	51	53	0.9622641509433962
2020	8	BOT	-2.5078931432507328	11.510921769576322	89.86856862745098	84.2268	51	53	0.9622641509433962
2020	8	RIC	-2.535156873310372	11.472269627662868	89.84770588235294	84.19300000000001	51	53	0.9622641509433962
2020	8	HAM	-1.4080907480548002	10.95291442948208	88.97277999999999	83.09700000000001	50	53	0.9433962264150944
2020	8	OCO	-2.438106808682484	10.519214314650643	90.01282352941176	84.6546	51	53	0.9622641509433962
2020	8	KVY	-2.4853769279781126	10.33978642095766	90.08250980392155	84.60679999999999	51	53	0.9622641509433962
2020	8	PER	-1.6332366612831395	11.22482574385901	90.08450980392158	84.71959999999999	51	53	0.9622641509433962
2020	8	LAT	-3.0827800051528267	10.506363848387029	90.3303725490196	85.14659999999999	51	53	0.9622641509433962
2020	8	GRO	-2.7970023342479178	9.782437185245062	90.26266666666668	85.0786	51	53	0.9622641509433962
2020	8	RAI	-0.986932599724918	11.316074083049353	90.52790196078432	84.9272	51	53	0.9622641509433962
2020	8	RUS	-3.0598858679692214	9.961571858775654	90.32382352941175	85.1164	51	53	0.9622641509433962
2020	8	ALB	-2.427759653164134	10.022036832146345	90.32690196078433	85.039	51	53	0.9622641509433962
2020	8	GIO	-2.7036671778179286	12.201781904517397	90.88286274509804	85.022	51	53	0.9622641509433962
2020	8	VER	25.8772268999706	14.6030942308076	94.47139285714285	85.93620000000001	28	53	0.5283018867924528
2020	8	LEC	13.565980969973534	10.919437088864168	92.5077391304348	86.4914	23	53	0.4339622641509434
2020	8	MAG	-5.781484227089625	9.121016237240234	89.16776470588236	85.955	17	53	0.320754716981132
2020	9	PER	-31.68570364523043	16.926705762354036	91.19474545454544	81.082	55	59	0.9322033898305084
2020	9	LEC	-30.73925911636146	16.97322390172309	91.8203818181818	81.7416	55	59	0.9322033898305084
2020	9	STR	-30.266544187423595	18.999224539633108	92.816575	82.30199999999999	40	59	0.6779661016949152
2020	9	ALB	-32.04769871234367	17.141491744748883	90.69049090909093	80.5904	55	59	0.9322033898305084
2020	9	KVY	-31.81836035597854	16.74076158204602	91.7453818181818	81.5328	55	59	0.9322033898305084
2020	9	RIC	-31.85692987504247	17.02916945983286	90.68374545454544	80.6544	55	59	0.9322033898305084
2020	9	NOR	-31.82513891925719	16.885086207997528	91.44650909090907	81.2888	55	59	0.9322033898305084
2020	9	HAM	-31.686866649475192	17.16106196951601	89.82703636363634	79.89940000000001	55	59	0.9322033898305084
2020	9	VET	-32.04636056149155	14.117885926224304	92.37341818181817	81.59639999999999	55	59	0.9322033898305084
2020	9	RUS	-31.72610755780569	16.55725258051839	92.34243636363637	81.8964	55	59	0.9322033898305084
2020	9	RAI	-32.103406876897964	14.75289101651965	92.40874074074075	81.5248	54	59	0.9152542372881356
2020	9	BOT	-31.43729621941536	17.54037189265752	90.0925636363636	80.2868	55	59	0.9322033898305084
2020	9	GRO	-31.497258728158524	17.111410845214532	93.07631481481482	82.71000000000001	54	59	0.9152542372881356
2020	10	BOT	-5.10399705740466	5.567072422253005	100.735693877551	98.336	49	53	0.9245283018867924
2020	10	VER	-5.635011221791795	5.614164385098446	100.90167346938776	98.0684	49	53	0.9245283018867924
2020	10	HAM	-4.509382435647827	6.417936584810492	101.18738775510204	98.3322	49	53	0.9245283018867924
2020	10	PER	-5.937700470787629	5.965939441064615	101.41404081632652	98.2864	49	53	0.9245283018867924
2020	10	RIC	-5.442952904811093	5.805960319366057	101.73044897959188	98.911	49	53	0.9245283018867924
2020	10	LEC	-5.702568330136337	6.185313112892609	102.11871428571426	99.382	49	53	0.9245283018867924
2020	10	OCO	-4.619893732393635	5.424546063916937	102.14138775510204	99.4278	49	53	0.9245283018867924
2020	10	KVY	-6.475445458496323	6.847399393452776	102.31573469387754	99.4298	49	53	0.9245283018867924
2020	10	GAS	-5.602165935483168	6.621503077795155	102.6679387755102	98.6382	49	53	0.9245283018867924
2020	10	ALB	-8.587070427017167	3.709951503606475	103.01551020408164	98.8214	49	53	0.9245283018867924
2020	10	GIO	-6.044573174138983	6.995962891211483	103.28502083333336	100.2158	48	53	0.9056603773584906
2020	10	MAG	-4.81389173314731	6.5245280683941935	103.27185416666669	100.9496	48	53	0.9056603773584906
2020	10	VET	-6.402702373502903	7.169854522203725	103.36389583333334	99.6748	48	53	0.9056603773584906
2020	10	RAI	-7.336894093376305	8.01976466079997	103.474125	99.6428	48	53	0.9056603773584906
2020	10	NOR	-5.687057679625727	3.52318052648771	103.77852083333336	100.7972	48	53	0.9056603773584906
2020	10	LAT	-6.122300762759464	7.722144000585096	104.24604166666668	101.3902	48	53	0.9056603773584906
2020	10	GRO	-3.505017971339193	7.190979053597318	104.13639583333332	101.0592	48	53	0.9056603773584906
2020	10	RUS	-4.8411173735930975	4.668919713911291	104.85075	101.33	48	53	0.9056603773584906
2020	11	GAS	-5.6275539257711	9.643026427109188	96.20678333333332	90.4228	60	60	1.0
2020	11	PER	-5.118745628155082	10.518246849544903	96.09518333333332	89.9592	60	60	1.0
2020	11	LEC	-3.9975899002942135	10.258847831993018	96.34091666666664	91.0002	60	60	1.0
2020	11	MAG	-3.1717893445240146	8.602307632985621	96.65376666666668	90.7436	60	60	1.0
2020	11	ALB	-0.8105913970720423	5.775234649943219	95.93630434782608	93.046	23	60	0.3833333333333333
2020	11	KVY	-2.9129440793929846	7.695820595644811	96.75381666666664	92.4658	60	60	1.0
2020	11	HUL	-5.212693579367021	9.164490989410096	96.37061666666666	91.1172	60	60	1.0
2020	11	RIC	-4.70833642168125	11.622817294375714	96.0709	89.9674	60	60	1.0
2020	11	OCO	2.2882491022399445	4.471817433342157	95.92459090909092	93.7104	22	60	0.3666666666666666
2020	11	VER	-3.806311315926444	7.173780826603788	92.85242105263158	88.92	57	60	0.95
2020	11	NOR	-1.6967915520993466	4.2886927658954415	94.6559761904762	92.7708	42	60	0.7
2020	11	HAM	-3.8686610204717953	7.43408209835739	92.57838596491226	88.68379999999999	57	60	0.95
2020	11	VET	-4.064728802080284	7.860209940409989	96.50751666666666	91.3996	60	60	1.0
2020	11	SAI	-4.858357431494877	10.775079500719425	96.19243333333334	90.4868	60	60	1.0
2020	11	LAT	-3.491460314666322	8.04538842604211	96.73483333333334	91.4716	60	60	1.0
2020	11	RUS	1.208318013846749	6.4729722511097165	98.12108333333332	94.759	12	60	0.2
2020	11	RAI	-5.34502880566793	8.909177213791365	96.51861666666666	91.196	60	60	1.0
2020	11	BOT	8.563313096270608	6.832174955983392	96.65427777777776	91.9606	18	60	0.3
2020	11	GRO	-5.025234676289323	8.907710476939076	96.4787	91.7132	60	60	1.0
2020	11	GIO	-3.861010724623136	9.206513520407814	96.4946	91.173	60	60	1.0
2020	12	HAM	-5.872086217110753	3.9759156286996906	81.77012121212121	79.2206	66	66	1.0
2020	12	BOT	-4.560342834788474	3.8925284268513898	82.15787878787879	80.282	66	66	1.0
2020	12	VER	-5.353324101027775	3.7729591106930296	82.29296969696972	80.2274	66	66	1.0
2020	12	LEC	-4.76796711698442	3.816990531781751	82.75969696969698	81.16	66	66	1.0
2020	12	GAS	-5.823805712041804	3.9841705739652262	83.2902153846154	80.94579999999999	65	66	0.9848484848484848
2020	12	SAI	-5.087335478209985	3.5957800332638605	83.312	80.85400000000001	65	66	0.9848484848484848
2020	12	PER	-6.432399898775961	4.098584000607507	83.33670769230768	81.0686	65	66	0.9848484848484848
2020	12	OCO	-6.16642048024282	3.988909716972639	83.36087692307692	80.9926	65	66	0.9848484848484848
2020	12	RIC	-5.769405060967248	3.777103954714805	83.37155384615384	81.022	65	66	0.9848484848484848
2020	12	VET	-6.5666821392742	4.177217907225388	83.38909230769231	80.9082	65	66	0.9848484848484848
2020	12	RAI	-5.320524855539552	3.932940041090822	83.48938461538462	81.40899999999999	65	66	0.9848484848484848
2020	12	ALB	-6.992926043527229	4.899193044152368	83.58536923076922	80.16999999999999	65	66	0.9848484848484848
2020	12	NOR	-6.1020036429872535	5.532443013247264	83.80673846153846	80.1748	65	66	0.9848484848484848
2020	12	RUS	-5.921161103315651	4.6116173711375685	83.92370769230769	81.0484	65	66	0.9848484848484848
2020	12	GIO	-5.027417246934997	4.005006828481139	84.11724615384617	82.2058	65	66	0.9848484848484848
2020	12	MAG	-6.61319164738481	4.200535307410188	84.16730769230769	81.55699999999999	65	66	0.9848484848484848
2020	12	GRO	-5.591152894969884	4.085221653240029	84.13033846153846	81.94300000000001	65	66	0.9848484848484848
2020	12	LAT	-5.56961359512156	4.032202844514879	84.39184375	82.2176	64	66	0.9696969696969696
2020	12	KVY	-0.3103981659231681	6.669370405401255	84.815140625	81.877	64	66	0.9696969696969696
2020	12	STR	-4.457508919883241	7.154942703844763	85.38225490196078	81.9118	51	66	0.7727272727272727
2020	13	PER	20.50940245372357	13.62236411629567	84.63622222222223	78.56899999999999	63	63	1.0
2020	13	LEC	22.3060766313497	13.386545023721808	84.6276349206349	78.6134	63	63	1.0
2020	13	STR	1.8392680646764608	12.125005646442858	84.78719047619047	78.5038	63	63	1.0
2020	13	MAG	-4.676326572350601	6.103689898890521	82.02065957446808	79.49119999999999	47	63	0.746031746031746
2020	13	ALB	26.618822996775727	13.693623830309162	85.23355555555554	78.6636	63	63	1.0
2020	13	KVY	19.355520660854044	13.095448487156956	84.56461904761906	78.0722	63	63	1.0
2020	13	RIC	22.66617939659722	13.566018972161316	84.5515873015873	78.0614	63	63	1.0
2020	13	OCO	-2.5217604600782675	5.004574054418002	82.1665185185185	79.8794	27	63	0.4285714285714285
2020	13	VER	-2.44251438389002	3.445888763178128	79.67296	77.8642	50	63	0.7936507936507936
2020	13	NOR	20.83925278016177	13.155029329130103	84.65969841269842	78.3584	63	63	1.0
2020	13	HAM	23.705144774279745	15.403488666639085	84.32428571428572	76.2814	63	63	1.0
2020	13	VET	6.32327206459166	12.584224935915	84.77592063492065	78.74780000000001	63	63	1.0
2020	13	SAI	19.44024620969545	12.976552678358289	84.64539682539683	78.416	63	63	1.0
2020	13	LAT	6.583703789304149	12.725124510948543	84.755	79.0558	63	63	1.0
2020	13	RUS	2.362710009250326	7.748407368706719	82.04213725490195	78.87339999999999	51	63	0.8095238095238095
2020	13	RAI	6.444898175647007	12.931098702472797	84.67704761904763	78.71979999999999	63	63	1.0
2020	13	BOT	24.67841745975134	15.018027616306776	84.41607936507934	77.2284	63	63	1.0
2020	13	GRO	3.028091767138733	12.06632714501359	84.76769841269842	79.23580000000001	63	63	1.0
2020	13	GIO	6.479053974494216	12.704017042218966	84.74330158730159	79.0728	63	63	1.0
2020	14	GAS	-16.049613028042057	8.964249984043894	107.95812280701752	100.211	57	58	0.9827586206896552
2020	14	PER	-11.6998858471326	6.671309639382006	106.39562068965516	101.0096	58	58	1.0
2020	14	LEC	-16.222681498189118	9.197236727857272	106.4339827586207	100.2678	58	58	1.0
2020	14	STR	-12.828082579234136	6.8421198748263325	107.09768965517242	100.7434	58	58	1.0
2020	14	MAG	-15.185020313729186	8.568744456087222	108.31498148148148	101.6786	54	58	0.9310344827586208
2020	14	ALB	-12.889026894341072	7.685742972137842	106.65167241379312	100.2062	58	58	1.0
2020	14	KVY	-16.224079166710897	8.731114794991054	107.93336842105263	101.6068	57	58	0.9827586206896552
2020	14	RIC	-12.833254456538898	7.375728285678359	107.49608620689654	101.1632	58	58	1.0
2020	14	OCO	-16.10316527968324	7.812649646545229	107.776350877193	101.403	57	58	0.9827586206896552
2020	14	VER	-12.799381965903954	7.587229017920203	106.62389655172412	99.603	58	58	1.0
2020	14	NOR	-18.833938439459114	9.37773301101999	106.90641379310344	98.4326	58	58	1.0
2020	14	HAM	-14.541567610924677	7.506838662505491	105.85022413793104	100.0862	58	58	1.0
2020	14	VET	-14.307095268001005	7.727128642209004	106.40125862068966	99.802	58	58	1.0
2020	14	SAI	-14.662733543434122	8.11870174822449	106.4426896551724	99.741	58	58	1.0
2020	14	LAT	-14.36850395630266	12.297548254648028	116.4043846153846	104.2156	39	58	0.6724137931034483
2020	14	RUS	-14.499827795961732	8.705273447512122	109.43236842105264	102.0794	57	58	0.9827586206896552
2020	14	RAI	-12.661208694542983	9.202982027346753	109.1520701754386	101.6882	57	58	0.9827586206896552
2020	14	BOT	-16.013760520536703	9.402850692034852	108.62328070175435	100.7998	57	58	0.9827586206896552
2020	14	GRO	-13.379435877320653	9.673251055618486	111.80373469387754	104.4418	49	58	0.8448275862068966
2020	14	GIO	-2.179977431014447	8.964970006146764	121.1957272727273	117.588	11	58	0.1896551724137931
2020	15	GAS	-13.39064400621473	13.213135759892555	102.18788888888888	94.9666	54	57	0.9473684210526316
2020	15	PER	-19.59633080446256	13.810810578136316	100.39294	93.741	50	57	0.8771929824561403
2020	15	LEC	-11.49215448309102	13.023076691268042	102.2583137254902	93.7444	51	57	0.8947368421052632
2020	15	MAG	-15.536156770764393	14.68606595189908	105.33368518518516	96.4852	54	57	0.9473684210526316
2020	15	ALB	-10.817073614374143	14.784220882400527	102.02696296296293	93.8584	54	57	0.9473684210526316
2020	15	KVY	-12.82114460321449	15.333258704408742	104.56616981132076	94.8726	53	57	0.9298245614035088
2020	15	RIC	-12.877703826256012	13.776219422144043	102.21514814814816	93.7718	54	57	0.9473684210526316
2020	15	OCO	-14.026282693763306	13.907743315090029	102.49724074074074	94.6374	54	57	0.9473684210526316
2020	15	VER	-9.870286314038992	16.688715231801492	101.86629629629633	92.3888	54	57	0.9473684210526316
