Year,Round,Session,Driver,CleanAirAvg,DirtyAirAvg,Delta,NumCleanLaps,NumDirtyLaps
2018,7,FP3,RAI,80.71128571428572,71.65,-9.061285714285717,7,1
2018,7,FP3,GRO,82.1941,73.014,-9.18010000000001,10,1
2018,7,FP3,ERI,88.33869230769231,73.925,-14.413692307692315,13,1
2018,7,FP3,GAS,84.928,73.334,-11.593999999999994,10,1
2018,7,FP3,PER,84.9479,72.903,-12.044899999999998,10,1
2018,7,FP3,ALO,79.52066666666667,73.225,-6.295666666666676,9,1
2018,7,FP3,LEC,84.92633333333333,73.452,-11.474333333333334,12,1
2018,7,FP3,STR,82.712,73.968,-8.744,10,1
2018,7,FP3,MAG,84.89253333333333,73.488,-11.404533333333333,15,1
2018,7,FP3,HUL,80.222375,72.946,-7.276375000000002,8,1
2018,7,FP3,HAR,83.14320000000001,73.076,-10.067200000000014,15,1
2018,7,FP3,OCO,83.3725,73.064,-10.30850000000001,12,1
2018,7,FP3,VER,81.83142857142857,71.599,-10.23242857142857,7,1
2018,7,FP3,SIR,86.00445454545455,73.818,-12.186454545454552,11,1
2018,7,FP3,HAM,79.62953333333333,71.706,-7.923533333333324,15,1
2018,7,FP3,SAI,82.91307142857143,73.331,-9.582071428571425,14,1
2018,7,FP3,BOT,80.72315789473684,72.255,-8.468157894736848,19,1
2018,8,FP1,VAN,108.53785714285713,95.021,-13.516857142857134,14,1
2018,8,FP1,RIC,107.00208333333335,92.527,-14.475083333333345,12,1
2018,8,FP1,VET,106.79622222222223,93.172,-13.62422222222223,9,1
2018,8,FP1,RAI,101.24033333333334,93.003,-8.23733333333334,9,1
2018,8,FP1,GRO,105.21308333333333,93.318,-11.895083333333332,12,1
2018,8,FP1,ERI,109.7949090909091,94.592,-15.202909090909102,11,1
2018,8,FP1,GAS,111.49553846153846,93.685,-17.810538461538457,13,1
2018,8,FP1,PER,106.12535294117647,93.719,-12.406352941176479,17,1
2018,8,FP1,ALO,103.11618181818181,94.862,-8.25418181818182,11,1
2018,8,FP1,LEC,106.0769,94.513,-11.56389999999999,10,1
2018,8,FP1,STR,107.59215789473684,94.881,-12.711157894736843,19,1
2018,8,FP1,MAG,109.23506666666667,94.108,-15.127066666666664,15,1
2018,8,FP1,HUL,104.78653333333334,94.993,-9.793533333333343,15,1
2018,8,FP1,HAR,109.37,94.664,-14.706000000000003,16,1
2018,8,FP1,OCO,110.21124999999999,94.484,-15.727249999999998,8,1
2018,8,FP1,VER,113.83266666666667,93.331,-20.501666666666665,6,1
2018,8,FP1,SIR,111.28393333333334,115.99600000000001,4.712066666666672,15,2
2018,8,FP1,HAM,104.4255,92.231,-12.194500000000005,8,1
2018,8,FP1,SAI,106.00411764705882,94.258,-11.746117647058824,17,1
2018,8,FP1,BOT,105.404375,92.371,-13.033375000000007,16,1
2018,8,FP2,VAN,105.12673333333333,95.172,-9.954733333333337,15,1
2018,8,FP2,RIC,100.34400000000001,93.243,-7.101000000000013,19,1
2018,8,FP2,VET,100.77316666666667,93.689,-7.084166666666675,24,1
2018,8,FP2,RAI,105.21230769230769,93.426,-11.786307692307687,13,1
2018,8,FP2,GRO,103.9528125,93.699,-10.253812499999995,16,1
2018,8,FP2,GAS,103.23218181818183,94.535,-8.697181818181832,22,1
2018,8,FP2,PER,111.41916666666667,96.08,-15.33916666666667,6,1
2018,8,FP2,ALO,104.38208333333334,94.4,-9.982083333333335,12,1
2018,8,FP2,LEC,102.9387142857143,95.583,-7.355714285714299,21,1
2018,8,FP2,STR,103.76861904761905,95.936,-7.832619047619048,21,1
2018,8,FP2,MAG,105.02465,94.457,-10.56765,20,1
2018,8,FP2,HUL,100.4986111111111,95.067,-5.43161111111111,18,1
2018,8,FP2,HAR,104.8662,95.697,-9.169200000000004,20,1
2018,8,FP2,OCO,105.32313333333333,95.705,-9.618133333333333,15,1
2018,8,FP2,VER,101.41621428571429,93.271,-8.145214285714289,14,1
