date_hourly	latitude_hourly	longitude_hourly	temperature_2m	hourly_precipitation	relative_humidity_2m	short_date	wind_speed_10m	id_races	hourly_precipitation_probability	grandPrixId	circuitId
2016-05-15 15:00:00+00:00	41.58172225952149	2.207792282104492	65.1488	0.0	77.0273	2016-05-15	8.249648	940		spain	catalunya
2016-05-15 16:00:00+00:00	41.58172225952149	2.207792282104492	65.0588	0.0	77.77021	2016-05-15	8.770067	940		spain	catalunya
2016-05-15 17:00:00+00:00	41.58172225952149	2.207792282104492	63.7988	0.0	80.48394	2016-05-15	7.9657307	940		spain	catalunya
2016-05-15 18:00:00+00:00	41.58172225952149	2.207792282104492	62.8088	0.0	83.32879	2016-05-15	6.3587484	940		spain	catalunya
2016-05-15 19:00:00+00:00	41.58172225952149	2.207792282104492	61.6388	0.0	88.251915	2016-05-15	3.042649	940		spain	catalunya
2016-05-15 20:00:00+00:00	41.58172225952149	2.207792282104492	60.1988	0.0	93.17386	2016-05-15	2.4607	940		spain	catalunya
2016-05-15 21:00:00+00:00	41.58172225952149	2.207792282104492	58.7588	0.0	95.2714	2016-05-15	2.608768	940		spain	catalunya
2016-05-15 22:00:00+00:00	41.58172225952149	2.207792282104492	58.0388	0.0	95.56694	2016-05-15	3.11578	940		spain	catalunya
2016-05-15 23:00:00+00:00	41.58172225952149	2.207792282104492	57.4088	0.0	96.17927	2016-05-15	2.7029774	940		spain	catalunya
2016-05-29 00:00:00+00:00	43.76098251342773	7.477341651916504	65.323395	0.0	81.63974	2016-05-29	3.2028966	941		monaco	monaco
2016-05-29 01:00:00+00:00	43.76098251342773	7.477341651916504	63.1634	0.0	88.32387	2016-05-29	5.410581	941		monaco	monaco
2016-05-29 02:00:00+00:00	43.76098251342773	7.477341651916504	61.9034	0.0	93.221954	2016-05-29	1.8446774	941		monaco	monaco
2016-05-29 03:00:00+00:00	43.76098251342773	7.477341651916504	61.1834	0.003937008	96.23973	2016-05-29	1.8981575	941		monaco	monaco
2016-05-29 04:00:00+00:00	43.76098251342773	7.477341651916504	60.733402	0.0	97.47427	2016-05-29	2.7306066	941		monaco	monaco
2016-05-29 05:00:00+00:00	43.76098251342773	7.477341651916504	61.4534	0.0118110245	96.86125	2016-05-29	3.1793742	941		monaco	monaco
2016-05-29 06:00:00+00:00	43.76098251342773	7.477341651916504	61.8134	0.0118110245	95.636795	2016-05-29	2.062412	941		monaco	monaco
2016-05-29 07:00:00+00:00	43.76098251342773	7.477341651916504	63.5234	0.03543307	85.82647	2016-05-29	4.220763	941		monaco	monaco
2016-05-29 08:00:00+00:00	43.76098251342773	7.477341651916504	62.8934	0.07480315	88.02796	2016-05-29	4.1065865	941		monaco	monaco
2016-05-29 09:00:00+00:00	43.76098251342773	7.477341651916504	62.443398	0.1023622	92.6427	2016-05-29	3.1635957	941		monaco	monaco
2016-05-29 10:00:00+00:00	43.76098251342773	7.477341651916504	63.5234	0.05905512	89.193115	2016-05-29	4.302955	941		monaco	monaco
2016-05-29 11:00:00+00:00	43.76098251342773	7.477341651916504	63.2534	0.08661418	90.619514	2016-05-29	5.2031293	941		monaco	monaco
2016-05-29 12:00:00+00:00	43.76098251342773	7.477341651916504	64.7834	0.027559055	88.964355	2016-05-29	5.605906	941		monaco	monaco
2016-05-29 13:00:00+00:00	43.76098251342773	7.477341651916504	65.5934	0.0118110245	88.718346	2016-05-29	7.8263035	941		monaco	monaco
2016-05-29 14:00:00+00:00	43.76098251342773	7.477341651916504	68.4734	0.003937008	86.91684	2016-05-29	9.17988	941		monaco	monaco
2016-05-29 15:00:00+00:00	43.76098251342773	7.477341651916504	68.293396	0.007874016	85.01254	2016-05-29	9.309791	941		monaco	monaco
2016-05-29 16:00:00+00:00	43.76098251342773	7.477341651916504	68.4734	0.003937008	79.55737	2016-05-29	9.204379	941		monaco	monaco
2016-05-29 17:00:00+00:00	43.76098251342773	7.477341651916504	68.3834	0.0	73.446396	2016-05-29	8.608818	941		monaco	monaco
2016-05-29 18:00:00+00:00	43.76098251342773	7.477341651916504	68.0234	0.0	71.54535	2016-05-29	8.105846	941		monaco	monaco
2016-05-29 19:00:00+00:00	43.76098251342773	7.477341651916504	66.043396	0.0	75.38267	2016-05-29	7.9058256	941		monaco	monaco
2016-05-29 20:00:00+00:00	43.76098251342773	7.477341651916504	65.0534	0.0	76.27477	2016-05-29	8.420753	941		monaco	monaco
2016-05-29 21:00:00+00:00	43.76098251342773	7.477341651916504	64.4234	0.0	75.234406	2016-05-29	8.5475645	941		monaco	monaco
2016-05-29 22:00:00+00:00	43.76098251342773	7.477341651916504	63.7934	0.0	74.93155	2016-05-29	6.4873004	941		monaco	monaco
2016-05-29 23:00:00+00:00	43.76098251342773	7.477341651916504	62.8034	0.0	76.824036	2016-05-29	5.3874097	941		monaco	monaco
2016-06-12 00:00:00+00:00	45.51845169067383	-73.46939086914062	57.958702	0.0	81.64655	2016-06-12	4.1790605	942		canada	montreal
2016-06-12 01:00:00+00:00	45.51845169067383	-73.46939086914062	57.688698	0.0	84.372314	2016-06-12	4.911221	942		canada	montreal
2016-06-12 02:00:00+00:00	45.51845169067383	-73.46939086914062	57.0587	0.0	88.32219	2016-06-12	4.966946	942		canada	montreal
2016-06-12 03:00:00+00:00	45.51845169067383	-73.46939086914062	55.9787	0.0	93.05264	2016-06-12	4.3203645	942		canada	montreal
2016-06-12 04:00:00+00:00	45.51845169067383	-73.46939086914062	55.708702	0.0	94.89805	2016-06-12	5.922771	942		canada	montreal
2016-06-12 05:00:00+00:00	45.51845169067383	-73.46939086914062	56.0687	0.0	95.843185	2016-06-12	7.519781	942		canada	montreal
2016-06-12 06:00:00+00:00	45.51845169067383	-73.46939086914062	57.4187	0.01968504	94.317764	2016-06-12	8.031422	942		canada	montreal
2016-06-12 07:00:00+00:00	45.51845169067383	-73.46939086914062	58.4987	0.0	93.428635	2016-06-12	9.36606	942		canada	montreal
2016-06-12 08:00:00+00:00	45.51845169067383	-73.46939086914062	58.7687	0.0118110245	90.445854	2016-06-12	16.44157	942		canada	montreal
2016-06-12 09:00:00+00:00	45.51845169067383	-73.46939086914062	56.6987	0.0	83.198906	2016-06-12	16.831102	942		canada	montreal
2016-06-12 10:00:00+00:00	45.51845169067383	-73.46939086914062	54.2687	0.0	78.68095	2016-06-12	13.158429	942		canada	montreal
2016-06-12 11:00:00+00:00	45.51845169067383	-73.46939086914062	52.1987	0.0	73.063255	2016-06-12	15.514526	942		canada	montreal
2016-06-12 12:00:00+00:00	45.51845169067383	-73.46939086914062	51.5687	0.0	66.942726	2016-06-12	14.5405	942		canada	montreal
2016-06-12 13:00:00+00:00	45.51845169067383	-73.46939086914062	51.9287	0.0	61.598457	2016-06-12	15.627011	942		canada	montreal
2016-06-12 14:00:00+00:00	45.51845169067383	-73.46939086914062	51.1187	0.0	63.691498	2016-06-12	13.653033	942		canada	montreal
2016-06-12 15:00:00+00:00	45.51845169067383	-73.46939086914062	51.0287	0.007874016	64.12849	2016-06-12	13.228598	942		canada	montreal
2016-06-12 16:00:00+00:00	45.51845169067383	-73.46939086914062	51.9287	0.007874016	62.907978	2016-06-12	14.806506	942		canada	montreal
2016-06-12 17:00:00+00:00	45.51845169067383	-73.46939086914062	53.2787	0.0	57.394176	2016-06-12	14.909231	942		canada	montreal
2016-06-12 18:00:00+00:00	45.51845169067383	-73.46939086914062	53.9987	0.0	55.902275	2016-06-12	16.627697	942		canada	montreal
2016-06-12 19:00:00+00:00	45.51845169067383	-73.46939086914062	54.0887	0.0	53.978798	2016-06-12	15.698895	942		canada	montreal
2016-06-12 20:00:00+00:00	45.51845169067383	-73.46939086914062	54.2687	0.0	54.772427	2016-06-12	14.806506	942		canada	montreal
2016-06-12 21:00:00+00:00	45.51845169067383	-73.46939086914062	53.5487	0.0	59.48243	2016-06-12	15.427194	942		canada	montreal
2016-06-12 22:00:00+00:00	45.51845169067383	-73.46939086914062	52.5587	0.003937008	67.06022	2016-06-12	10.894902	942		canada	montreal
2016-06-12 23:00:00+00:00	45.51845169067383	-73.46939086914062	52.4687	0.0	70.133385	2016-06-12	10.530545	942		canada	montreal
2016-06-19 00:00:00+00:00	40.38664245605469	49.81689834594727	75.7499	0.0	73.227516	2016-06-19	15.191849	943		europe	baku
2016-06-19 01:00:00+00:00	40.38664245605469	49.81689834594727	75.6599	0.0	72.53735	2016-06-19	15.029577	943		europe	baku
2016-06-19 02:00:00+00:00	40.38664245605469	49.81689834594727	75.479904	0.0	72.74641	2016-06-19	15.997286	943		europe	baku
2016-06-19 03:00:00+00:00	40.38664245605469	49.81689834594727	75.9299	0.0	70.774826	2016-06-19	16.014482	943		europe	baku
2016-06-19 04:00:00+00:00	40.38664245605469	49.81689834594727	77.0999	0.0	67.65481	2016-06-19	15.109274	943		europe	baku
2016-06-19 05:00:00+00:00	40.38664245605469	49.81689834594727	78.1799	0.0	65.28353	2016-06-19	15.9078865	943		europe	baku
2016-06-19 06:00:00+00:00	40.38664245605469	49.81689834594727	79.2599	0.0	62.80859	2016-06-19	15.006251	943		europe	baku
2016-06-19 07:00:00+00:00	40.38664245605469	49.81689834594727	80.5199	0.0	62.37686	2016-06-19	14.123249	943		europe	baku
2016-06-19 08:00:00+00:00	40.38664245605469	49.81689834594727	81.2399	0.0	61.310627	2016-06-19	14.39523	943		europe	baku
2016-06-19 09:00:00+00:00	40.38664245605469	49.81689834594727	81.8699	0.0	60.631096	2016-06-19	15.167124	943		europe	baku
2016-06-19 10:00:00+00:00	40.38664245605469	49.81689834594727	82.0499	0.0	62.178104	2016-06-19	14.638255	943		europe	baku
2016-06-19 11:00:00+00:00	40.38664245605469	49.81689834594727	81.689896	0.0	65.085014	2016-06-19	14.436884	943		europe	baku
2016-06-19 12:00:00+00:00	40.38664245605469	49.81689834594727	82.229904	0.0	65.75172	2016-06-19	14.8991585	943		europe	baku
2016-06-19 13:00:00+00:00	40.38664245605469	49.81689834594727	82.3199	0.0	66.77934	2016-06-19	14.752333	943		europe	baku
2016-06-19 14:00:00+00:00	40.38664245605469	49.81689834594727	82.1399	0.0	68.20726	2016-06-19	14.2765465	943		europe	baku
2016-06-19 15:00:00+00:00	40.38664245605469	49.81689834594727	81.4199	0.0	71.11389	2016-06-19	13.429454	943		europe	baku
2016-06-19 16:00:00+00:00	40.38664245605469	49.81689834594727	80.6099	0.0	73.01549	2016-06-19	12.305533	943		europe	baku
2016-06-19 17:00:00+00:00	40.38664245605469	49.81689834594727	80.0699	0.0	74.542336	2016-06-19	11.7564945	943		europe	baku
2016-06-19 18:00:00+00:00	40.38664245605469	49.81689834594727	79.6199	0.0	76.111786	2016-06-19	11.015947	943		europe	baku
2016-06-19 19:00:00+00:00	40.38664245605469	49.81689834594727	79.2599	0.0	77.01559	2016-06-19	11.686049	943		europe	baku
2016-06-19 20:00:00+00:00	40.38664245605469	49.81689834594727	79.5299	0.0	71.141464	2016-06-19	12.5272	943		europe	baku
2016-06-19 21:00:00+00:00	40.38664245605469	49.81689834594727	79.8899	0.0	67.33463	2016-06-19	12.32179	943		europe	baku
2016-06-19 22:00:00+00:00	40.38664245605469	49.81689834594727	79.8899	0.0	67.33463	2016-06-19	11.327263	943		europe	baku
2016-06-19 23:00:00+00:00	40.38664245605469	49.81689834594727	79.3499	0.0	70.68631	2016-06-19	12.106697	943		europe	baku
2016-07-03 00:00:00+00:00	47.20562362670898	14.828710556030272	60.6632	0.0118110245	84.55583	2016-07-03	3.6689527	944		austria	spielberg
2016-07-03 01:00:00+00:00	47.20562362670898	14.828710556030272	57.9632	0.007874016	83.282776	2016-07-03	4.740118	944		austria	spielberg
2016-07-03 02:00:00+00:00	47.20562362670898	14.828710556030272	56.7032	0.007874016	83.475876	2016-07-03	4.479589	944		austria	spielberg
2016-07-03 03:00:00+00:00	47.20562362670898	14.828710556030272	55.7132	0.0	84.248665	2016-07-03	3.5792	944		austria	spielberg
2016-07-03 04:00:00+00:00	47.20562362670898	14.828710556030272	55.1732	0.0	83.933945	2016-07-03	3.1635957	944		austria	spielberg
2016-07-03 05:00:00+00:00	47.20562362670898	14.828710556030272	55.2632	0.0	82.549126	2016-07-03	3.8616607	944		austria	spielberg
2016-07-03 06:00:00+00:00	47.20562362670898	14.828710556030272	55.4432	0.0	80.65007	2016-07-03	4.302955	944		austria	spielberg
2016-07-03 07:00:00+00:00	47.20562362670898	14.828710556030272	56.1632	0.007874016	87.988106	2016-07-03	4.3029556	944		austria	spielberg
2016-07-03 08:00:00+00:00	47.20562362670898	14.828710556030272	56.433197	0.007874016	86.27271	2016-07-03	3.5370073	944		austria	spielberg
2016-07-03 09:00:00+00:00	47.20562362670898	14.828710556030272	56.433197	0.007874016	85.41969	2016-07-03	3.3028908	944		austria	spielberg
2016-07-03 10:00:00+00:00	47.20562362670898	14.828710556030272	56.7932	0.003937008	81.56249	2016-07-03	2.9081001	944		austria	spielberg
2016-07-03 11:00:00+00:00	47.20562362670898	14.828710556030272	56.7932	0.0	81.021324	2016-07-03	3.1635957	944		austria	spielberg
2016-07-03 12:00:00+00:00	47.20562362670898	14.828710556030272	57.1532	0.0	77.87084	2016-07-03	2.4708471	944		austria	spielberg
2016-07-03 13:00:00+00:00	47.20562362670898	14.828710556030272	57.1532	0.0	78.13135	2016-07-03	2.0133	944		austria	spielberg
2016-07-03 14:00:00+00:00	47.20562362670898	14.828710556030272	57.7832	0.0	75.871765	2016-07-03	1.5006253	944		austria	spielberg
2016-07-03 15:00:00+00:00	47.20562362670898	14.828710556030272	57.6932	0.0	76.117546	2016-07-03	1.5817978	944		austria	spielberg
2016-07-03 16:00:00+00:00	47.20562362670898	14.828710556030272	57.8732	0.0	75.87998	2016-07-03	1.9243401	944		austria	spielberg
2016-07-03 17:00:00+00:00	47.20562362670898	14.828710556030272	58.1432	0.0	75.65169	2016-07-03	1.9243401	944		austria	spielberg
2016-07-03 18:00:00+00:00	47.20562362670898	14.828710556030272	58.1432	0.0	77.6957	2016-07-03	1.7471529	944		austria	spielberg
2016-07-03 19:00:00+00:00	47.20562362670898	14.828710556030272	57.9632	0.0	84.389366	2016-07-03	2.2145169	944		austria	spielberg
2016-07-03 20:00:00+00:00	47.20562362670898	14.828710556030272	56.0732	0.0	87.40334	2016-07-03	1.5817978	944		austria	spielberg
2016-07-03 21:00:00+00:00	47.20562362670898	14.828710556030272	54.813198	0.0	87.62972	2016-07-03	1.4323789	944		austria	spielberg
2016-07-03 22:00:00+00:00	47.20562362670898	14.828710556030272	53.7332	0.0	89.04972	2016-07-03	2.3031323	944		austria	spielberg
2016-07-03 23:00:00+00:00	47.20562362670898	14.828710556030272	52.563198	0.0	90.50012	2016-07-03	2.1103816	944		austria	spielberg
2016-07-10 00:00:00+00:00	52.05623626708984	-0.992645263671875	61.1339	0.0	88.80056	2016-07-10	13.735253	945		great-britain	silverstone
2016-07-10 01:00:00+00:00	52.05623626708984	-0.992645263671875	61.0439	0.0	89.0841	2016-07-10	13.542628	945		great-britain	silverstone
2016-07-10 02:00:00+00:00	52.05623626708984	-0.992645263671875	60.953896	0.0	90.239204	2016-07-10	13.160331	945		great-britain	silverstone
2016-07-10 03:00:00+00:00	52.05623626708984	-0.992645263671875	61.0439	0.0	90.534546	2016-07-10	12.430959	945		great-britain	silverstone
2016-07-10 04:00:00+00:00	52.05623626708984	-0.992645263671875	60.953896	0.0	91.41155	2016-07-10	12.106697	945		great-britain	silverstone
2016-07-10 05:00:00+00:00	52.05623626708984	-0.992645263671875	61.1339	0.0	91.41792	2016-07-10	12.015418	945		great-britain	silverstone
2016-07-10 06:00:00+00:00	52.05623626708984	-0.992645263671875	61.4939	0.0	90.84399	2016-07-10	11.399924	945		great-britain	silverstone
2016-07-10 07:00:00+00:00	52.05623626708984	-0.992645263671875	62.6639	0.007874016	90.88769	2016-07-10	13.865792	945		great-britain	silverstone
2016-07-10 08:00:00+00:00	52.05623626708984	-0.992645263671875	63.023903	0.007874016	91.192184	2016-07-10	14.295814	945		great-britain	silverstone
2016-07-10 09:00:00+00:00	52.05623626708984	-0.992645263671875	64.0139	0.0	90.64851	2016-07-10	13.335973	945		great-britain	silverstone
2016-07-10 10:00:00+00:00	52.05623626708984	-0.992645263671875	63.653896	0.01968504	87.78288	2016-07-10	13.542628	945		great-britain	silverstone
2016-07-10 11:00:00+00:00	52.05623626708984	-0.992645263671875	64.553894	0.007874016	88.95417	2016-07-10	13.0438385	945		great-britain	silverstone
2016-07-10 12:00:00+00:00	52.05623626708984	-0.992645263671875	65.633896	0.0	84.047005	2016-07-10	14.927681	945		great-britain	silverstone
2016-07-10 13:00:00+00:00	52.05623626708984	-0.992645263671875	67.9739	0.0	72.936195	2016-07-10	16.354595	945		great-britain	silverstone
2016-07-10 14:00:00+00:00	52.05623626708984	-0.992645263671875	69.053894	0.0	66.74552	2016-07-10	17.10976	945		great-britain	silverstone
2016-07-10 15:00:00+00:00	52.05623626708984	-0.992645263671875	68.5139	0.0	65.822754	2016-07-10	16.912666	945		great-britain	silverstone
2016-07-10 16:00:00+00:00	52.05623626708984	-0.992645263671875	67.4339	0.003937008	67.43117	2016-07-10	16.51294	945		great-britain	silverstone
2016-07-10 17:00:00+00:00	52.05623626708984	-0.992645263671875	66.803894	0.0	68.2438	2016-07-10	16.421774	945		great-britain	silverstone
2016-07-10 18:00:00+00:00	52.05623626708984	-0.992645263671875	65.5439	0.003937008	69.68042	2016-07-10	15.896872	945		great-britain	silverstone
2016-07-10 19:00:00+00:00	52.05623626708984	-0.992645263671875	63.9239	0.0	69.73368	2016-07-10	15.409343	945		great-britain	silverstone
2016-07-10 20:00:00+00:00	52.05623626708984	-0.992645263671875	62.1239	0.0	72.35328	2016-07-10	14.100199	945		great-britain	silverstone
2016-07-10 21:00:00+00:00	52.05623626708984	-0.992645263671875	60.8639	0.0	74.41072	2016-07-10	12.974599	945		great-britain	silverstone
2016-07-10 22:00:00+00:00	52.05623626708984	-0.992645263671875	59.513897	0.0	77.55512	2016-07-10	13.662192	945		great-britain	silverstone
2016-07-10 23:00:00+00:00	52.05623626708984	-0.992645263671875	58.4339	0.0	80.3413	2016-07-10	14.588602	945		great-britain	silverstone
2016-07-24 00:00:00+00:00	47.5571174621582	19.24342155456543	67.712	0.0	97.24454	2016-07-24	3.8616607	946		hungary	hungaroring
2016-07-24 01:00:00+00:00	47.5571174621582	19.24342155456543	67.532	0.0	95.44138	2016-07-24	4.0328093	946		hungary	hungaroring
2016-07-24 02:00:00+00:00	47.5571174621582	19.24342155456543	67.532	0.0	91.35228	2016-07-24	4.0016675	946		hungary	hungaroring
2016-07-24 03:00:00+00:00	47.5571174621582	19.24342155456543	67.352	0.0	86.039276	2016-07-24	4.911221	946		hungary	hungaroring
2016-07-24 04:00:00+00:00	47.5571174621582	19.24342155456543	66.812	0.0	82.79309	2016-07-24	5.7032533	946		hungary	hungaroring
2016-07-24 05:00:00+00:00	47.5571174621582	19.24342155456543	68.252	0.0	79.540245	2016-07-24	6.3153167	946		hungary	hungaroring
2016-07-24 06:00:00+00:00	47.5571174621582	19.24342155456543	70.412	0.0	74.11114	2016-07-24	6.440851	946		hungary	hungaroring
2016-07-24 07:00:00+00:00	47.5571174621582	19.24342155456543	72.932	0.0	73.88065	2016-07-24	6.0852976	946		hungary	hungaroring
2016-07-24 08:00:00+00:00	47.5571174621582	19.24342155456543	74.912	0.0	70.44849	2016-07-24	5.101145	946		hungary	hungaroring
2016-07-24 09:00:00+00:00	47.5571174621582	19.24342155456543	77.342	0.0	65.80189	2016-07-24	4.9416943	946		hungary	hungaroring
2016-07-24 10:00:00+00:00	47.5571174621582	19.24342155456543	79.412	0.0	61.658245	2016-07-24	4.2561827	946		hungary	hungaroring
2016-07-24 11:00:00+00:00	47.5571174621582	19.24342155456543	80.672	0.0	59.168697	2016-07-24	4.051379	946		hungary	hungaroring
2016-07-24 12:00:00+00:00	47.5571174621582	19.24342155456543	81.482	0.0	57.99029	2016-07-24	4.9669466	946		hungary	hungaroring
2016-07-24 13:00:00+00:00	47.5571174621582	19.24342155456543	82.021996	0.0	57.339886	2016-07-24	5.188683	946		hungary	hungaroring
2016-07-24 14:00:00+00:00	47.5571174621582	19.24342155456543	82.292	0.0	57.018147	2016-07-24	5.442856	946		hungary	hungaroring
2016-07-24 15:00:00+00:00	47.5571174621582	19.24342155456543	82.201996	0.0	57.184734	2016-07-24	5.2652726	946		hungary	hungaroring
2016-07-24 16:00:00+00:00	47.5571174621582	19.24342155456543	80.852	0.003937008	60.502087	2016-07-24	5.659212	946		hungary	hungaroring
2016-07-24 17:00:00+00:00	47.5571174621582	19.24342155456543	79.502	0.0	67.29149	2016-07-24	3.2262473	946		hungary	hungaroring
2016-07-24 18:00:00+00:00	47.5571174621582	19.24342155456543	77.882	0.0	71.415565	2016-07-24	3.472758	946		hungary	hungaroring
2016-07-24 19:00:00+00:00	47.5571174621582	19.24342155456543	74.732	0.0	78.80368	2016-07-24	3.1077397	946		hungary	hungaroring
2016-07-24 20:00:00+00:00	47.5571174621582	19.24342155456543	72.752	0.0	82.924286	2016-07-24	4.0328093	946		hungary	hungaroring
2016-07-24 21:00:00+00:00	47.5571174621582	19.24342155456543	71.042	0.0	88.685555	2016-07-24	3.11578	946		hungary	hungaroring
2016-07-24 22:00:00+00:00	47.5571174621582	19.24342155456543	69.692	0.0	91.143745	2016-07-24	3.8029	946		hungary	hungaroring
2016-07-24 23:00:00+00:00	47.5571174621582	19.24342155456543	68.792	0.0	91.96803	2016-07-24	3.3629484	946		hungary	hungaroring
2016-07-31 00:00:00+00:00	49.3145866394043	8.49056625366211	68.0423	0.023622049	84.99782	2016-07-31	3.1793742	947		germany	hockenheimring
2016-07-31 01:00:00+00:00	49.3145866394043	8.49056625366211	67.1423	0.0	89.068375	2016-07-31	3.0012505	947		germany	hockenheimring
2016-07-31 02:00:00+00:00	49.3145866394043	8.49056625366211	67.1423	0.0	88.22988	2016-07-31	1.9243401	947		germany	hockenheimring
2016-07-31 03:00:00+00:00	49.3145866394043	8.49056625366211	66.7823	0.0	88.49207	2016-07-31	1.5817978	947		germany	hockenheimring
2016-07-31 04:00:00+00:00	49.3145866394043	8.49056625366211	65.8823	0.0	90.71913	2016-07-31	4.0016675	947		germany	hockenheimring
2016-07-31 05:00:00+00:00	49.3145866394043	8.49056625366211	66.0623	0.0	91.30059	2016-07-31	3.702894	947		germany	hockenheimring
2016-07-31 06:00:00+00:00	49.3145866394043	8.49056625366211	67.4123	0.0	89.924805	2016-07-31	4.4063787	947		germany	hockenheimring
2016-07-31 07:00:00+00:00	49.3145866394043	8.49056625366211	68.1323	0.0	82.35741	2016-07-31	5.5249825	947		germany	hockenheimring
2016-07-31 08:00:00+00:00	49.3145866394043	8.49056625366211	69.3023	0.0	77.874054	2016-07-31	5.8718586	947		germany	hockenheimring
2016-07-31 09:00:00+00:00	49.3145866394043	8.49056625366211	70.2923	0.0	72.46633	2016-07-31	5.884628	947		germany	hockenheimring
2016-07-31 10:00:00+00:00	49.3145866394043	8.49056625366211	71.2823	0.0	67.647934	2016-07-31	5.0469017	947		germany	hockenheimring
2016-07-31 11:00:00+00:00	49.3145866394043	8.49056625366211	72.002304	0.0	63.933495	2016-07-31	6.142592	947		germany	hockenheimring
2016-07-31 12:00:00+00:00	49.3145866394043	8.49056625366211	72.6323	0.0	62.186165	2016-07-31	7.1897893	947		germany	hockenheimring
2016-07-31 13:00:00+00:00	49.3145866394043	8.49056625366211	72.4523	0.0	61.367493	2016-07-31	8.2799225	947		germany	hockenheimring
2016-07-31 14:00:00+00:00	49.3145866394043	8.49056625366211	72.9923	0.0	59.295456	2016-07-31	9.344664	947		germany	hockenheimring
2016-07-31 15:00:00+00:00	49.3145866394043	8.49056625366211	73.1723	0.0	57.804295	2016-07-31	9.108739	947		germany	hockenheimring
2016-07-31 16:00:00+00:00	49.3145866394043	8.49056625366211	72.9023	0.0	55.921375	2016-07-31	9.437913	947		germany	hockenheimring
2016-07-31 17:00:00+00:00	49.3145866394043	8.49056625366211	71.8223	0.0	55.771656	2016-07-31	8.503543	947		germany	hockenheimring
2016-07-31 18:00:00+00:00	49.3145866394043	8.49056625366211	70.2923	0.0	58.362507	2016-07-31	7.1338906	947		germany	hockenheimring
2016-07-31 19:00:00+00:00	49.3145866394043	8.49056625366211	68.4023	0.0	60.053272	2016-07-31	5.0617533	947		germany	hockenheimring
2016-07-31 20:00:00+00:00	49.3145866394043	8.49056625366211	66.6023	0.0	64.74203	2016-07-31	3.796315	947		germany	hockenheimring
2016-07-31 21:00:00+00:00	49.3145866394043	8.49056625366211	65.0723	0.0	68.72271	2016-07-31	4.440318	947		germany	hockenheimring
2016-07-31 22:00:00+00:00	49.3145866394043	8.49056625366211	63.6323	0.0	73.22135	2016-07-31	4.4120536	947		germany	hockenheimring
2016-07-31 23:00:00+00:00	49.3145866394043	8.49056625366211	62.102303	0.0	78.285095	2016-07-31	3.9131517	947		germany	hockenheimring
2016-08-28 00:00:00+00:00	50.43936538696289	5.873015880584717	71.0726	0.0	65.90978	2016-08-28	4.9416943	948		belgium	spa-francorchamps
2016-08-28 01:00:00+00:00	50.43936538696289	5.873015880584717	69.9026	0.007874016	67.49257	2016-08-28	6.0440416	948		belgium	spa-francorchamps
2016-08-28 02:00:00+00:00	50.43936538696289	5.873015880584717	69.0026	0.0	70.730385	2016-08-28	5.884628	948		belgium	spa-francorchamps
2016-08-28 03:00:00+00:00	50.43936538696289	5.873015880584717	68.0126	0.0	73.17495	2016-08-28	6.1058216	948		belgium	spa-francorchamps
2016-08-28 04:00:00+00:00	50.43936538696289	5.873015880584717	67.2926	0.0	75.49614	2016-08-28	6.7444715	948		belgium	spa-francorchamps
2016-08-28 05:00:00+00:00	50.43936538696289	5.873015880584717	66.6626	0.0	78.909584	2016-08-28	8.102758	948		belgium	spa-francorchamps
2016-08-28 06:00:00+00:00	50.43936538696289	5.873015880584717	68.372604	0.0	79.549576	2016-08-28	9.660629	948		belgium	spa-francorchamps
2016-08-28 07:00:00+00:00	50.43936538696289	5.873015880584717	71.6126	0.0	77.08788	2016-08-28	10.970427	948		belgium	spa-francorchamps
2016-08-28 08:00:00+00:00	50.43936538696289	5.873015880584717	74.1326	0.0	70.36739	2016-08-28	11.615179	948		belgium	spa-francorchamps
2016-08-28 09:00:00+00:00	50.43936538696289	5.873015880584717	75.6626	0.0	66.022514	2016-08-28	12.483182	948		belgium	spa-francorchamps
2016-08-28 10:00:00+00:00	50.43936538696289	5.873015880584717	76.2926	0.0	66.72164	2016-08-28	12.66229	948		belgium	spa-francorchamps
2016-08-28 11:00:00+00:00	50.43936538696289	5.873015880584717	76.5626	0.0	68.66186	2016-08-28	12.46312	948		belgium	spa-francorchamps
2016-08-28 12:00:00+00:00	50.43936538696289	5.873015880584717	76.4726	0.0	69.299355	2016-08-28	12.594927	948		belgium	spa-francorchamps
2016-08-28 13:00:00+00:00	50.43936538696289	5.873015880584717	76.0226	0.0	66.69099	2016-08-28	11.891922	948		belgium	spa-francorchamps
2016-08-28 14:00:00+00:00	50.43936538696289	5.873015880584717	74.8526	0.0	64.89244	2016-08-28	12.592939	948		belgium	spa-francorchamps
2016-08-28 15:00:00+00:00	50.43936538696289	5.873015880584717	73.7726	0.0	64.14768	2016-08-28	12.598898	948		belgium	spa-francorchamps
2016-08-28 16:00:00+00:00	50.43936538696289	5.873015880584717	72.6926	0.0	62.99845	2016-08-28	11.63455	948		belgium	spa-francorchamps
2016-08-28 17:00:00+00:00	50.43936538696289	5.873015880584717	71.3426	0.0	64.8899	2016-08-28	9.437912	948		belgium	spa-francorchamps
2016-08-28 18:00:00+00:00	50.43936538696289	5.873015880584717	69.2726	0.0	66.98694	2016-08-28	6.3271914	948		belgium	spa-francorchamps
